Unnamed: 0,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard,exp_name,dataset,tool,result_name,Unnamed: 0.2,Unnamed: 0.1,grn_collectri_f1,method
3,7b7c72d8b540,APOE,PLAGL1;YY1,2,0.2214,exp03_bladder-coregtor-r1,0.5,0.5,0.5,10.14317,3.03618,9.26127,0.54175,1.73273,0.49544,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
4,96ce86783db1,APP,RXRA;IRF2;EP300;BHLHE41;ELF1;SP1;CREBL2;SMARCA5;NONO;ZNF384;SNAI2;FOXO3;KLF3;EPAS1;PIR,15,0.3507,exp03_bladder-coregtor-r1,0.55238,0.56508,0.56349,10.15715,21.61523,11.6249,0.49551,1.56255,0.4352,0.2,0.06122,0.04918,exp03,bladder,coregtor,r1,,,,
5,dc422bdba562,CD44,NR2F6;RARG,2,0.2108,exp03_bladder-coregtor-r1,1.0,0.5,1.0,4.92571,5.15545,5.56883,0.7087,2.20576,0.6487,0.5,0.01282,0.01266,exp03,bladder,coregtor,r1,,,,
6,7fb8e913fb94,CDK4,RXRB;BCL6,2,0.3087,exp03_bladder-coregtor-r1,0.5,0.5,0.5,1.89996,5.90548,4.03915,0.57956,1.92692,0.46617,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
7,a3d47e308bfc,CDKN1A,PPARD;NFIX,2,0.3249,exp03_bladder-coregtor-r1,0.5,0.5,0.5,5.36034,2.40168,14.1567,0.47518,1.53411,0.42285,0.5,0.00394,0.00392,exp03,bladder,coregtor,r1,,,,
8,a99cc40c7f2d,CDKN1C,GATA3;HES4,2,0.215,exp03_bladder-coregtor-r1,0.5,0.5,0.5,1.29259,11.19298,0.67416,0.4672,1.66454,0.35429,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
9,e02bf94e605f,CLU,VEZF1;GTF3A,2,0.3816,exp03_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.49321,1.06811,0.51104,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
10,97378f1ff3ba,CRYAB,STAT5B;MAZ,2,0.3518,exp03_bladder-coregtor-r1,0.5,0.5,0.5,0.351,10.48056,2.88433,0.4991,1.34176,0.4609,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
11,05270bb9e182,CSF1,STAT5A;TWIST2,2,0.2362,exp03_bladder-coregtor-r1,0.5,0.5,0.5,1.88419,9.10206,2.45631,0.51962,1.60652,0.43696,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
12,b5580af8843e,DUSP1,MAX;FOSL2;FOS;ID2;CEBPB;SMAD7;KLF6;CREB3;ZSCAN18;HIF1A;NFKB2;GATA2;ELF1;JUN;DRAP1;PLAGL1;SNAI2;ID1;RXRB;THAP11;KLF4;JUNB;FOXO3;GATA5;RFX5;TBX3;ID4;PITX1,28,0.2312,exp03_bladder-coregtor-r1,0.49824,0.57496,0.5022,8.31028,23.71588,5.73665,0.56055,1.8097,0.48442,0.07143,0.06897,0.03636,exp03,bladder,coregtor,r1,,,,
13,e2fe456c78f5,FGFR1,MEF2D;LRRFIP1,2,0.3778,exp03_bladder-coregtor-r1,0.5,0.5,0.5,3.68593,1.65083,5.38847,0.5522,1.45513,0.51334,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
14,cf613028e1b1,FN1,ATF3;PBX1,2,0.3778,exp03_bladder-coregtor-r1,0.5,0.5,0.5,6.73327,13.8587,8.55095,0.63061,1.87686,0.58807,0.5,0.01538,0.01515,exp03,bladder,coregtor,r1,,,,
15,a18c96861187,GADD45B,CEBPD;ID4;BCL3;NFIL3;OSR1;EPAS1;HOXA11;HDAC1;MYC;KLF9;KLF2;CEBPB;TRIM28;HES4;NR2F6;HMGB2;CTBP1;RARA;TWIST2;BCL6;RFX5;NR2F2;ZNF692;MXD4;STAT3;SMAD7;KDM2A;ETS2;ERF;SND1,30,0.2639,exp03_bladder-coregtor-r1,0.50575,0.54368,0.50709,9.89355,15.57641,7.8441,0.50931,1.65614,0.43023,0.06667,0.08696,0.03922,exp03,bladder,coregtor,r1,,,,
16,e03f0fbbe0d7,GSTP1,GATA3;HSF4;ELF3;KLF5;EHF;IRF6;GATA6;NR2F6;ATF4;ID1;ZEB1;MLXIP;FOXQ1;ZNF32;TBX3;ZSCAN18;HMGA1;MEIS1;IRF2,19,0.2343,exp03_bladder-coregtor-r1,0.42885,0.4615,0.43665,3.56087,7.15647,2.92926,0.61332,1.8201,0.55394,0.05263,0.02564,0.01754,exp03,bladder,coregtor,r1,,,,
17,9b25501d24aa,HBB,TFE3;XBP1;ZBTB7B;TRIM28;CREB3L1;LDB1,6,0.323,exp03_bladder-coregtor-r1,0.5,0.52222,0.5,5.28835,3.81398,2.72637,0.5541,2.06165,0.4217,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
18,a0f3f36ceb73,HLA-DRB1,STAT2;USF1;STAT1;IRF9;XBP1;PML;NR1D1;IRF2;LRRFIP1;MLX;RBFOX2;STAT6;IRF3;RFX5;MEIS2;TEAD1,16,0.2894,exp03_bladder-coregtor-r1,0.52222,0.59444,0.51667,5.89978,26.61722,3.94003,0.59381,1.89614,0.50796,0.0625,0.03333,0.02222,exp03,bladder,coregtor,r1,,,,
19,e3f2cf1e80d4,HLA-E,MAFG;NR1D1,2,0.2845,exp03_bladder-coregtor-r1,0.33333,0.5,0.5,0.0,1.5468,1.35951,0.52063,1.64744,0.46402,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
20,ecbc4a26072f,HSP90AA1,SREBF2;NFYC;MEIS2,3,0.2114,exp03_bladder-coregtor-r1,0.66667,0.61111,0.66667,1.95472,13.61879,2.42347,0.55916,1.6862,0.52566,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
21,ae48562f0c26,HSPA1A,NFE2L1;SMARCC1,2,0.4661,exp03_bladder-coregtor-r1,0.5,0.5,0.5,4.13014,0.98325,3.62981,0.46234,1.54728,0.36035,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
22,c9e217dd0344,ID3,ID2;SMAD7;GATA2;ID1;HES1;FOXQ1;PLAGL1;MBD2;IRF6;AHR;KLF5;TBX3;RARG;EHF;GATA3,15,0.142,exp03_bladder-coregtor-r1,0.4746,0.54127,0.46508,6.91568,14.09598,6.23128,0.54023,1.8945,0.43643,0.13333,0.09524,0.05882,exp03,bladder,coregtor,r1,,,,
23,8e9ee7002fa8,ITGB1,CXXC1;USF1,2,0.271,exp03_bladder-coregtor-r1,0.5,0.5,0.5,24.44782,14.84814,5.63056,0.43963,1.1829,0.41458,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
24,b5270500663c,MAT2A,THRA;RFXANK,2,0.4413,exp03_bladder-coregtor-r1,0.5,0.5,0.5,1.09069,0.50587,0.80073,0.59453,1.77024,0.50502,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
25,3647920891a7,MCL1,FOS;HIF1A;FOSB;FOSL2;MYC;ETS2;NFE2L2;MAFF;ZSCAN18;FHL2;CEBPB;EGR1;XBP1;PITX1;MXD4;RXRB;FOXO3;CTNNB1;KLF6;MAX;ZNF362;JUN;SNAI2;DDIT3;HMGA1;NONO;THRA;MEIS2;MEIS1;ZBTB4;NFIL3;STAT1,32,0.2099,exp03_bladder-coregtor-r1,0.55141,0.61425,0.54839,11.10759,29.85917,8.50203,0.55133,1.8491,0.46731,0.15625,0.13514,0.07812,exp03,bladder,coregtor,r1,,,,
26,b5393c59dab7,MT1A,ZNF219;EGR1,2,0.2947,exp03_bladder-coregtor-r1,0.33333,0.5,0.5,0.0,15.58793,0.68912,0.52581,1.59225,0.45861,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
27,ed69a957e501,NDRG1,MYC;HMGB2,2,0.4762,exp03_bladder-coregtor-r1,0.5,0.5,1.0,21.91293,12.91323,65.54352,0.63974,2.52314,0.44852,0.5,0.05,0.04762,exp03,bladder,coregtor,r1,,,,
28,27b49242421c,NFKBIA,SMAD3;NR4A1,2,0.1999,exp03_bladder-coregtor-r1,1.0,1.0,1.0,23.94999,72.50389,19.40063,0.56354,2.33193,0.39043,0.5,0.02941,0.02857,exp03,bladder,coregtor,r1,,,,
29,aa8d0dc481dd,OGA,HMGB2;LDB1;HMGB1;MEIS1;SF1;ARNT;HSF4;NFATC4;MAX;ZSCAN18;KDM2A;RXRB;HIF3A;GTF3A,14,0.3011,exp03_bladder-coregtor-r1,0.47985,0.45604,0.48535,6.01735,2.94836,5.42253,0.50321,1.57331,0.42998,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
30,d9424ac1f16d,PDK4,BHLHE40;CEBPD,2,0.3936,exp03_bladder-coregtor-r1,0.5,0.5,0.5,22.90598,23.40725,3.40942,0.6222,1.72347,0.55326,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
31,56f329b526de,PDLIM7,AHR;SRF;ETS1;NFKB1;SMAD3;MEIS2;ZSCAN18;ATF4;RBFOX2;HMGA1;EHF;HIF1A;HDAC1;ID2;GATA3;ELF1;GATA6;KLF5;SP1;MEF2D;XBP1;DRAP1;HSF4;MEIS1;TBX3;STAT6;FOXQ1;RARG;HIF3A,29,0.2619,exp03_bladder-coregtor-r1,0.53407,0.55768,0.52299,7.73462,20.28893,6.99803,0.55989,1.93032,0.45908,0.13793,0.10526,0.06349,exp03,bladder,coregtor,r1,,,,
32,164170bcee4b,PER1,NFIL3;HES4,2,0.512,exp03_bladder-coregtor-r1,0.5,0.33333,0.33333,1.01839,0.0,0.0,0.72753,2.05309,0.6669,0.5,0.03846,0.03704,exp03,bladder,coregtor,r1,,,,
33,59e313f60971,RBL2,ELF1;SP1;KLF3;TBX3;AHR;NONO;EHF;GATA3;MBD2;FOXQ1;IRF2;RXRA;ID1;EP300;GATA2;HIF1A,16,0.2738,exp03_bladder-coregtor-r1,0.56944,0.56389,0.57639,14.86264,24.26853,14.80629,0.54355,1.83233,0.45565,0.125,0.08333,0.05263,exp03,bladder,coregtor,r1,,,,
34,57bd8c594258,RHOA,ZEB1;NR2F2;TEAD2;TFE3;VEZF1;EHF;SKI;ARID5B;ENO1;SND1;YBX1;CTNNB1;FOXO3;SMARCA1;STAT3;UBP1;EPAS1;NCOR2;RXRA;CXXC1;STAT5A;HMGB2;NFYB;TEAD1;STAT5B;KLF15;NFE2L1;NFIC;HMGB1;GTF3A;ELF3;RARA;ZBTB16,33,0.1573,exp03_bladder-coregtor-r1,0.5303,0.52778,0.53946,11.25463,14.31464,9.70382,0.51471,1.65993,0.43887,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
35,053b89ae43ea,SOCS3,BCL6;ID2;KDM5D,3,0.276,exp03_bladder-coregtor-r1,0.44444,0.66667,0.44444,1.21157,26.65245,1.01893,0.38077,1.25242,0.31353,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
36,6ddbd2fc8768,SOD2,STAT5A;STAT3;TEAD2;STAT5B;ENO1;YBX1;MLXIP;GATA2;PPARD;E2F4;ARID5B;TBX2;SSRP1;DRAP1;BCL3;NR2F2;BCL6;BHLHE41;KLF5;ARID5A;GATA3;STAT1;RFX5;OSR1;NFIL3;NFYB,26,0.2764,exp03_bladder-coregtor-r1,0.50667,0.5559,0.50513,8.05131,17.04517,6.4769,0.50971,1.7516,0.42178,0.07692,0.05,0.03125,exp03,bladder,coregtor,r1,,,,
37,650677f7ce32,SPARC,APEX1;HOXA11,2,0.2616,exp03_bladder-coregtor-r1,0.5,0.33333,0.5,14.33983,0.0,3.33387,0.29146,0.93322,0.25792,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
38,73169e24e9fc,SQSTM1,YY1;PIR,2,0.5177,exp03_bladder-coregtor-r1,0.5,0.5,0.5,0.35193,10.00673,1.34658,0.31313,1.03088,0.2752,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
39,f10e557176c8,SUMO1,KLF4;STAT6;STAT3;SKI,4,0.2072,exp03_bladder-coregtor-r1,0.58333,0.75,0.58333,13.02186,94.88632,8.0134,0.55833,2.29009,0.39831,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
40,cdcaaa98b840,TAGLN,USF2;HAND2;SMAD3;USF1;CREBZF;IRF3;ZGPAT;CTBP1;AHR;ZNF692;SRF;LDB1;MZF1,13,0.2378,exp03_bladder-coregtor-r1,0.4765,0.50641,0.48291,4.0362,9.03964,4.16346,0.57183,1.87275,0.48451,0.15385,0.05714,0.04348,exp03,bladder,coregtor,r1,,,,
41,c28ea8131578,TGFB1,GTF2F1;RELA,2,0.211,exp03_bladder-coregtor-r1,0.5,0.5,0.5,15.88261,9.75096,23.47913,0.48108,2.06274,0.29686,0.5,0.01299,0.01282,exp03,bladder,coregtor,r1,,,,
42,a65fbdf0f855,TGFBR2,CTBP1;E2F4;TWIST2,3,0.4105,exp03_bladder-coregtor-r1,0.61111,0.66667,0.66667,4.56703,12.77393,3.56581,0.58246,1.64493,0.51792,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
43,a5522fbb7a17,TIMP1,JUN;CTNNB1;FOXO4,3,0.5201,exp03_bladder-coregtor-r1,0.66667,1.0,0.66667,57.04345,38.93529,17.34738,0.49404,1.93191,0.37207,0.33333,0.02632,0.025,exp03,bladder,coregtor,r1,,,,
44,71cba9e7e78e,TIMP3,HMGB1;NR2F6,2,0.2796,exp03_bladder-coregtor-r1,0.5,0.33333,0.5,5.5507,0.0,1.76122,0.30121,1.03928,0.23929,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
45,68237d2a8e14,TKT,MLXIP;ZBTB48,2,0.4175,exp03_bladder-coregtor-r1,0.33333,0.5,0.33333,0.0,3.01264,0.0,0.60467,1.62969,0.56853,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
46,d41df693ad2d,TNFSF10,IRF2;STAT5B;STAT1;SP1;GATA6;ZSCAN18;STAT2;ELF3;MBD2;ZEB1;IRF9;XBP1;SRF;KLF3;ID1;PML;HMGA1,17,0.2339,exp03_bladder-coregtor-r1,0.54044,0.55637,0.52819,7.41339,23.75626,6.98251,0.55564,1.81228,0.46683,0.35294,0.15385,0.12,exp03,bladder,coregtor,r1,,,,
47,80a9db91a30c,TXN,E2F4;GTF3A;SMARCC1;ENO1;STAT3;TEAD2;ARID5B;TFE3;SSRP1;RELA;HTATIP2;MLX;STAT5A;YBX1,14,0.2619,exp03_bladder-coregtor-r1,0.49267,0.50733,0.52564,13.11351,12.10181,12.0966,0.44798,1.42184,0.38797,0.0,0.0,0.0,exp03,bladder,coregtor,r1,,,,
48,d5cb0f37b4b9,VEGFA,ESRRA;CEBPB,2,0.2073,exp03_bladder-coregtor-r1,0.5,0.5,0.5,10.09156,52.05847,2.60879,0.50762,1.57826,0.47336,0.5,0.00704,0.00699,exp03,bladder,coregtor,r1,,,,
49,ce50777462ba,VIM,KLF4;TWIST2;CEBPD;NFATC4;ESRRA;ZBTB7B;SREBF2;NR2F2;SMARCC1;TRIM28;KMT2B;APEX1;ARNT;SMARCA5;YY1;GTF2F1;NPAS2;NFIL3;ERF;RXRA;NONO;ZBTB16;NFYC,23,0.1769,exp03_bladder-coregtor-r1,0.53162,0.55072,0.53426,12.02489,14.41932,9.89274,0.54201,1.76166,0.45583,0.08696,0.04,0.02817,exp03,bladder,coregtor,r1,,,,
0,367e69b3f506,ACTB,SRF;EGR1;SPI1;RARA;KLF7;ATF6;NFYC;MAFB;MTF1;LYL1;MEF2D;SF1;CTNNB1;ARID3B;KLF4;KLF10;NFYA,17,0.0,exp03_blood-coregtor-r1,0.52206,0.57721,0.53431,6.09545,19.42946,6.04594,0.53748,1.74864,0.46483,0.11765,0.09524,0.05556,exp03,blood,coregtor,r1,,,,
1,ddbae8a2f41b,AKT1,LDB1;ATF6B;IKZF1;ZNF384;CTCF;KMT2B;MBD1;BCLAF1;SFPQ,9,0.0,exp03_blood-coregtor-r1,0.52315,0.53241,0.52315,14.7638,10.19569,14.45731,0.52906,1.51422,0.46922,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
2,90a7052f779c,BCL2L1,MXI1;KLF1;GATA1;FOXO4;DDIT3;TFDP1;ZBTB48,7,0.0,exp03_blood-coregtor-r1,0.49206,0.50794,0.49206,4.55688,13.07101,5.06493,0.60154,1.81188,0.54063,0.14286,0.01493,0.0137,exp03,blood,coregtor,r1,,,,
3,37c831f4ca99,CCND3,ZBTB7B;SRF;RARA;JDP2;HLX;SP100;ZBED1;NFYC;CEBPD;MLX;HTATIP2;ATF6;ARID3A;MLXIP;STAT5B,15,0.0,exp03_blood-coregtor-r1,0.50635,0.47143,0.50476,4.81434,6.15119,2.34616,0.567,1.67454,0.51475,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
4,6151df39e561,CD14,SIRT6;RARA;POU2F2;RELB;SPI1;STAT5A;IRF5;MAFB;ETV6,9,0.0,exp03_blood-coregtor-r1,0.50926,0.68056,0.50926,5.59136,39.89716,4.0061,0.56792,2.02011,0.45957,0.11111,0.05,0.03571,exp03,blood,coregtor,r1,,,,
5,7eefc40bc08d,CD44,MTF1;RBPJ;ETV6;MBD2;ZEB2;NFKB1;SP100,7,0.0,exp03_blood-coregtor-r1,0.54762,0.48413,0.54762,10.46006,13.60731,7.51809,0.51694,1.78394,0.43328,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
6,1542093602dc,CDKN1A,ATF3;NR4A1;RELA;JUND;JUN;FOSL2,6,0.0,exp03_blood-coregtor-r1,0.83333,1.0,0.76667,38.97404,107.56592,21.21359,0.63836,2.28455,0.53118,0.83333,0.01969,0.01961,exp03,blood,coregtor,r1,,,,
7,32595ce51d7d,CDKN1B,CBFB;BCLAF1;KLF3;ELF1,4,0.0,exp03_blood-coregtor-r1,0.58333,0.52778,0.58333,10.98313,5.01194,15.0632,0.69001,1.8368,0.59951,0.25,0.00935,0.00909,exp03,blood,coregtor,r1,,,,
8,37d71961a354,CLU,HTATIP2;NFE2;SPI1;NFE2L1;MTF1;EP300;NCOA3;SIRT6;TRIM21;ARNT;NFKB1;RCOR1;TFEB;RFXANK;ENO1;MEF2B,16,0.3921,exp03_blood-coregtor-r1,0.52361,0.55139,0.52361,13.33577,19.36131,10.04047,0.47108,1.61933,0.38003,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
9,07b559fe0748,CSF1R,SND1;ATF6B;NCOR2;GTF2F1;NFE2L1;EWSR1;SSRP1;KLF4,8,0.0,exp03_blood-coregtor-r1,0.49405,0.50595,0.4881,12.48487,14.58533,16.62766,0.44029,1.34242,0.36255,0.125,0.04348,0.03333,exp03,blood,coregtor,r1,,,,
10,e85d6b17429d,CXCR4,RLF;BHLHE40;NFYA;FOSL2;MEF2D;DDIT3,6,0.0,exp03_blood-coregtor-r1,0.52222,0.56667,0.53333,6.54761,11.61447,5.22932,0.5948,1.73683,0.55216,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
11,55890d83b18c,GADD45B,MAFF;DDIT3;BHLHE40;JUN;FOS,5,0.0,exp03_blood-coregtor-r1,0.8,0.85,0.75,26.7979,27.19815,19.77786,0.5573,2.01011,0.47325,0.2,0.04348,0.03704,exp03,blood,coregtor,r1,,,,
12,3bcd2349e1b5,GSTP1,CREB3;GTF2F1;APEX1;SSRP1;TRIM28;SND1;CXXC1;HSF1;IRF3;HMGA1,10,0.0,exp03_blood-coregtor-r1,0.55556,0.55185,0.56667,16.08046,13.1054,23.70103,0.47553,1.62089,0.37935,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
13,8e8d2e4e1823,HBA2,STAT5B;SP100;MLX;HTATIP2;RBPJ;ING4;NFYC;USF1;LMO2;ZBTB7B,10,0.4777,exp03_blood-coregtor-r1,0.47778,0.46667,0.49259,5.89795,7.90512,2.62764,0.49147,1.55764,0.43308,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
14,e75293078f99,HBB,USF2;EWSR1;NR1H2,3,0.0,exp03_blood-coregtor-r1,0.44444,0.5,0.44444,7.66081,6.52923,4.63324,0.51567,1.44901,0.42892,0.33333,0.01695,0.01639,exp03,blood,coregtor,r1,,,,
15,086e22469a3d,HLA-DRB1,PHF1;RUNX3;SND1;ZBTB4;PML;NR4A1;GTF2F1;HSF1;HMGA1;JUND;SSRP1,11,0.5421,exp03_blood-coregtor-r1,0.52424,0.51515,0.53636,13.85327,13.47301,15.81261,0.48077,1.60373,0.38648,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
16,f59856363b65,HLA-E,PBX2;NFYC;STAT6;USF1;TFE3;TFEB;RXRB;IRF1,8,0.0,exp03_blood-coregtor-r1,0.50595,0.54762,0.50595,4.96305,14.81528,2.87817,0.6706,2.06605,0.6159,0.125,0.01923,0.01695,exp03,blood,coregtor,r1,,,,
17,19c70780318b,HMOX1,HSF1;ARID3B;ATF3;SND1;ENO1;BHLHE40;HIF1A;FOS;NFIL3;MECP2;NCOR2;KLF4;JUN;MAFB;HMGA1;RLF;RELA;KLF10;ATF5;CXXC1;JUND;ATF4,22,0.4967,exp03_blood-coregtor-r1,0.56999,0.6176,0.57648,16.5455,26.9547,12.42429,0.52371,1.77816,0.43202,0.27273,0.09375,0.075,exp03,blood,coregtor,r1,,,,
18,24dcb3f22734,HSP90AA1,GATA1;IRF3,2,0.3878,exp03_blood-coregtor-r1,0.5,0.5,0.5,3.45085,19.29102,3.16515,0.55324,2.02352,0.46091,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
19,60a5973063e2,HSPA1A,ATF3;IRF7;BHLHE40;STAT3;PML;DRAP1;MAFF;TBX21;IRF1;EWSR1;NR4A1;STAT2;SIRT6;MECP2;ATF4;NFE2L2;STAT1;JUN;TRIM28;ID2,20,0.0,exp03_blood-coregtor-r1,0.59386,0.67807,0.59649,16.90758,38.61586,12.83265,0.51737,1.84949,0.41081,0.05,0.04,0.02273,exp03,blood,coregtor,r1,,,,
20,8f20d33f4465,MAPK14,MEF2A;STAT5B;ATF6,3,0.0,exp03_blood-coregtor-r1,0.5,0.5,0.5,1.70421,19.77549,1.33901,0.61391,2.02437,0.51474,0.33333,0.04,0.03704,exp03,blood,coregtor,r1,,,,
21,4ce3acff0950,MAT2A,KLF13;VEZF1;ZXDC;FLI1;ZBTB18;CTNNB1;HBP1,7,0.0,exp03_blood-coregtor-r1,0.47619,0.40476,0.47619,4.21234,2.87631,2.98042,0.56658,1.56238,0.51853,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
22,22753b0c2cbb,MCL1,BACH1;ZBTB18;MEF2D;ZNF217;MNT;KLF7;ELF1;LRRFIP1;HBP1;SRF;EGR1;KLF10;KLF4;EP300;STAT3;VEZF1;CREB5;SKI;NCOA1;KLF16;MTF1;CTNNB1;FOXO3;NR1H2;FOSL2;KLF13;SF1;HLX;KMT2B;MAFB;ELF4;NCOA3;RARA;BCLAF1;SFPQ;KDM5A;PBX2;ARID3B;MAFF;ZXDC;ATF6B;KDM2A;SREBF2;LYL1;HIF1A;FLI1;SREBF1;NCOR2;KLF6;NFKB1;KLF3;NFYA,52,0.0,exp03_blood-coregtor-r1,0.52212,0.51936,0.52413,9.89773,13.55934,7.90037,0.54948,1.6784,0.48507,0.09615,0.13514,0.05952,exp03,blood,coregtor,r1,,,,
23,58cec06bd511,NDRG1,HIF1A;RLF;RELA;BHLHE40;FOSL2;ARNT;ARID3B;PPARD;HDAC3;JUNB;MAFF,11,0.0,exp03_blood-coregtor-r1,0.56667,0.62727,0.56667,17.35017,26.40905,10.78073,0.54871,1.80865,0.47193,0.09091,0.05,0.03333,exp03,blood,coregtor,r1,,,,
24,7eb61803bec9,NFKBIA,JDP2;STAT5B;KLF4;KLF7;CEBPD;MBD2;BACH1;ZBED1;MEF2A;KLF13;ETS2;ZXDC;HLX;ZNF746;HBP1,15,0.0,exp03_blood-coregtor-r1,0.47778,0.44921,0.4619,6.01386,6.04092,2.81423,0.60504,1.74001,0.55403,0.06667,0.02941,0.02083,exp03,blood,coregtor,r1,,,,
25,4853b9f43024,NOTCH1,KDM2A;NCOA1;EP300;ELF4;KMT2B;ESRRA;STAT3;NFYA;LRRFIP1;RCOR1;BACH1;ZXDC,12,0.0,exp03_blood-coregtor-r1,0.55303,0.57323,0.57323,12.2182,19.14337,10.61166,0.46467,1.45464,0.40928,0.16667,0.0339,0.02899,exp03,blood,coregtor,r1,,,,
26,f5067eaad802,OGA,KDM5A;MXD1;NFYA;KLF6;KDM2A,5,0.0,exp03_blood-coregtor-r1,0.55,0.55,0.55,6.525,11.47687,4.63618,0.59612,1.75482,0.54864,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
27,c40f4b11bfe2,PCNA,APEX1;TRIM28;DRAP1;SSRP1;XBP1;HMGA1;TCF3;HMGB1;CREB3;IRF7;MAZ;ENO1,12,0.0,exp03_blood-coregtor-r1,0.57323,0.55303,0.57576,16.64457,11.75548,17.6425,0.47792,1.74883,0.36678,0.16667,0.04255,0.03509,exp03,blood,coregtor,r1,,,,
28,3a5d8b61adb4,PDLIM7,TFE3;SPI1;MEF2B;RARA;TFEB;RXRA,6,0.0,exp03_blood-coregtor-r1,0.55556,0.57778,0.56667,10.6359,30.94284,7.97651,0.60383,2.11745,0.50481,0.16667,0.02632,0.02326,exp03,blood,coregtor,r1,,,,
29,275cf613bbd5,PER1,RELA;MAFF;FOSL2;SF1;MEF2D;JUN;MECP2;KDM5A;PBX2;ERF;RLF,11,0.0,exp03_blood-coregtor-r1,0.54848,0.54697,0.56061,13.84865,15.11814,9.66161,0.56672,1.63489,0.49978,0.09091,0.03846,0.02778,exp03,blood,coregtor,r1,,,,
30,eb519641e50e,PRKACA,RARA;SRF;SPI1;NFYC;TFE3;ZBTB7B,6,0.0,exp03_blood-coregtor-r1,0.58889,0.58889,0.6,6.32739,15.03977,4.64872,0.59195,2.17313,0.48673,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
31,dd7c757fe7ab,PSEN1,SP1;HHEX;STAT5B;ZBTB7B;HTATIP2;ATF6;ZXDC;CREB5;IRF2;ZNF746,10,0.0,exp03_blood-coregtor-r1,0.47778,0.45926,0.48889,3.585,6.9335,2.96286,0.5464,1.59081,0.49441,0.1,0.05,0.03448,exp03,blood,coregtor,r1,,,,
32,97224796db98,PTEN,BCL6;RBPJ;KLF7,3,0.0,exp03_blood-coregtor-r1,0.44444,0.66667,0.44444,6.74821,25.96988,6.05712,0.51909,1.91004,0.42546,0.33333,0.01923,0.01852,exp03,blood,coregtor,r1,,,,
33,38ef81829897,RASSF1,IRF3;TBX21,2,0.0,exp03_blood-coregtor-r1,0.5,0.5,0.5,2.78922,57.84298,2.56144,0.68514,2.59697,0.55988,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
34,ef093d8bfff1,RBL2,ELF1;NR3C1;CTNNB1;IKZF1;EP300;BCLAF1;LRRFIP1;NCOA3,8,0.0,exp03_blood-coregtor-r1,0.60119,0.6369,0.58929,21.08879,45.28332,22.77863,0.46554,1.49743,0.38755,0.0,0.0,0.0,exp03,blood,coregtor,r1,,,,
