cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
56f0bec53ea1,ENSG00000273687,ZNF542P;MTF2;ZNF234,3,0.2068,exp01_kidney_cortex-coregtor-r1,0.16667,0.11111,0.16667,0.47975,0.0,0.46169,0.65847,1.55921,0.64421,,,,
4a92e561dcde,ENSG00000273702,ZNF585A;ZNF480,2,0.2209,exp01_kidney_cortex-coregtor-r1,0.33333,0.5,0.5,0.0,2.90972,2.75892,0.76493,1.73305,0.76726,,,,
959294ac6b4a,ENSG00000273711,ZNF791;ZNF442,2,0.3929,exp01_kidney_cortex-coregtor-r1,0.33333,0.5,0.33333,0.0,2.36622,0.0,0.9559,2.24246,0.96159,,,,
5d5614980024,ENSG00000273747,ETV1;RPS6KA5,2,0.3564,exp01_kidney_cortex-coregtor-r1,1.0,1.0,1.0,5.28729,2.27172,3.29613,0.29339,0.67736,0.34544,,,,
5c57cc80a1c0,ENSG00000273759,ZNF630;IRX2,2,0.419,exp01_kidney_cortex-coregtor-r1,0.0,0.25,0.0,0.0,0.0,0.0,0.61354,1.55607,0.61501,,,,
d2a78e352863,ENSG00000273784,HOXB6;HOXB4,2,0.3749,exp01_kidney_cortex-coregtor-r1,0.5,1.0,0.5,6.05522,37.75785,3.89815,0.84425,2.46085,0.82753,,,,
a20f2e0d0fe2,ENSG00000273792,ASPSCR1;ZNF367,2,0.3851,exp01_kidney_cortex-coregtor-r1,0.0,0.33333,0.33333,0.0,0.0,0.0,0.28811,0.61668,0.35236,,,,
68a68790d0ca,ENSG00000273797,ZNF548;KLRG1,2,0.3074,exp01_kidney_cortex-coregtor-r1,0.25,0.25,0.25,0.0,0.0,0.0,0.12619,0.2422,0.22419,,,,
56c1797266e3,ENSG00000273821,IRF9;NNT,2,0.2629,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.15189,0.6252,0.16426,,,,
ddaf4990bec3,ENSG00000273824,ZFP28;STAT1,2,0.3855,exp01_kidney_cortex-coregtor-r1,0.33333,0.5,0.33333,0.0,0.82226,0.0,0.3214,0.92281,0.32866,,,,
