cluster_uid,target,sources,n_sources,silhouette_score,note
544ff6a4c788,AC000093.1,ZNF410;EBF1,2,0.2281,exp01_luad-coregtor-r1
476678676170,AC000120.1,BAX;ZBTB43,2,0.3064,exp01_luad-coregtor-r1
70b6206da3dc,AC000123.1,ZNF235;ZNF169;ZNF564;KDM7A;ZNF283;NF1;ZNF891,7,0.1374,exp01_luad-coregtor-r1
219e5a9ad224,AC000123.2,RFX7;ZEB1;POLE3,3,0.2238,exp01_luad-coregtor-r1
b107079da250,AC000123.3,CNOT4;PROX2;MLLT10;ZNF805;KMT2A;REL;NFAT5;ZEB2;ZNF20;ZNF814;ZNF587B;DIABLO;ZNF652;ZNF37A;ZNF154;LHX4;FOXP1;ZNF410;AKR1A1;ZNF564;RFX7;ZNF586;ZNF81;LCOR;GIT2;NFIA;HDAC8;CARF;ZNF780B;ZNF451;ZNF721;YBX1;UBXN1;AFF4;ZBTB20;ZBTB44;ZNF720;ZNF782;ZNF280D;SCAND2P;BDP1;PRDX5;ZNF235;NF1;ZNF518A;CCNT2;ZNF546;SPAG7;ZNF407;EXOSC3;BPTF;CLOCK;ZNF808;ZNF660;PQBP1;UBE2V1;ZNF622;ZNF587;ZNF555;ATF4;ZNF781;SOD1;ZNF107;ZNF148;P4HB;RPL35;TBL1XR1;ENO1;CHD1;POU2F1;ZNF483;PURA;KLF12;ZNF141;LARP4;ZNF207;RBPJ;ZNF195;ZBTB25;ZNF841;ZNF433;ZNF506;RORA;ZNF493;CREB3;ZNF511;ZNF326;SMAD4;ZNF581;ZBTB37;ZBTB43;ZNF790;CHD2;ZNF736;HMBOX1;ZNF519;POLI;ELK4;ZNF891;OTUD4;ZNF780A;ZNF224;NUCB1;KDM7A;ZCCHC17;ZNF789;ZNF23;SSRP1;NFIB;APEX2;SUCLG1,111,0.3559,exp01_luad-coregtor-r1
63f11d766ed5,AC000403.1,ZNF423;TCF4;ZEB1;MEOX2;MAF;MSRB3;DAB2;ZNF521;BNC2;HIVEP3;ZEB2;SKI,12,0.2679,exp01_luad-coregtor-r1
b772ac8c876c,AC001226.2,NFIB;YBX1,2,0.2603,exp01_luad-coregtor-r1
fdbaaa23b3b8,AC002044.2,KDM7A;HIVEP1,2,0.1855,exp01_luad-coregtor-r1
b0a54ddd0c35,AC002056.1,TSNAX;CENPBD1,2,0.3862,exp01_luad-coregtor-r1
d037cccf102d,AC002059.1,IRF9;DMAP1;GLI4;TBX19;ZBTB48;PBX4;ZNF789;ZNF83;SNRNP70;EWSR1;ATF7-NPFF;ZNF224;NR1H3,13,0.2838,exp01_luad-coregtor-r1
483ce2314ec8,AC002059.3,KAT7;ZNF337,2,0.243,exp01_luad-coregtor-r1
6ee711841ab2,AC002064.2,ZNF800;GTF2F1,2,0.3604,exp01_luad-coregtor-r1
cf8a8b0ec5db,AC002066.1,ETV4;HSPA5;P4HB;CAT;TIMELESS;PPARG,6,0.1548,exp01_luad-coregtor-r1
6d2f0772b371,AC002070.1,ZSCAN4;ZNF44,2,0.36,exp01_luad-coregtor-r1
