plot_tool,index,target,sources,method,value
CoRegTor,goa_similarity_resnik,HLA-DRB1,ATF4;SNRNP70;UBXN1;STAT6;TAGLN2,exp02_kidney_cortex-coregtor-n_five,1.04347
CoRegTor,goa_similarity_resnik,HLA-E,HNRNPA1;ATF4;TAGLN2;RPS10;UBXN1;STAT6,exp02_kidney_cortex-coregtor-n_five,0.96477
CoRegTor,goa_similarity_resnik,HSP90AA1,NUCB1;JUN;HSPA5;JUND;PAX8,exp02_kidney_cortex-coregtor-n_five,1.2906
CoRegTor,goa_similarity_resnik,HSPA1A,JUND;JUN;HSPA5;DDIT3;NUCB1,exp02_kidney_cortex-coregtor-n_five,1.60564
CoRegTor,goa_similarity_resnik,NDRG1,TPI1;P4HB;BHLHE40;CD59;DDIT3,exp02_kidney_cortex-coregtor-n_five,1.01401
CoRegTor,goa_similarity_resnik,RHOA,UBXN1;CSNK2B;TRIM28;STAT6;P4HB;HNRNPA1;TAGLN2,exp02_kidney_cortex-coregtor-n_five,1.12641
CoRegTor,goa_similarity_resnik,SOD2,BHLHE40;GADD45A,exp02_kidney_cortex-coregtor-n_five,1.56741
CoRegTor,goa_similarity_resnik,SPARC,TAGLN2;P4HB;STAT6;EPAS1;TRIM28,exp02_kidney_cortex-coregtor-n_five,1.176
CoRegTor,goa_similarity_resnik,TAGLN,EPAS1;CEBPD;TAGLN2;STAT6;UBXN1,exp02_kidney_cortex-coregtor-n_five,1.15085
CoRegTor,goa_similarity_resnik,TIMP1,JUNB;HNRNPA1,exp02_kidney_cortex-coregtor-n_five,1.39157
CoRegTor,goa_similarity_resnik,TIMP3,SF1;EPAS1;UBXN1;ID1;CEBPD;PKM,exp02_kidney_cortex-coregtor-n_five,1.20339
CoRegTor,goa_similarity_resnik,TXN,SUCLG1;AKR1A1;SOD1;PRDX5;CAT;SRP9,exp02_kidney_cortex-coregtor-n_five,1.32394
CoRegTor,goa_similarity_resnik,VEGFA,TPI1;P4HB;DDIT3;BHLHE40;HSPA5,exp02_kidney_cortex-coregtor-n_five,1.28315
CoRegTor,goa_similarity_resnik,VIM,TAGLN2;STAT6;HNRNPA1;TRIM28;RPS10,exp02_kidney_cortex-coregtor-n_five,0.89578
CoRegNet,goa_similarity_resnik,ACTA2,CEBPD;EGR1;ENO1;EPAS1;EZR;FOS;HSPA5;ID1;JUN;JUNB;LTF;NR4A1;P4HB;PKM;RPS4X;STAT6;TAGLN2,exp02-coregnet,1.40158
CoRegNet,goa_similarity_resnik,ACTB,ATF4;BHLHE40;CD59;CEBPD;CLK1;CSNK2B;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;GADD45A;HES1;HNRNPA1;HSPA5;ID1;JUN;JUNB;JUND;LTF;NR4A1;P4HB;PKM;RPL35;RPL6;RPS10;RPS4X;SF1;STAT6;TAGLN2;TRIM28;UBXN1,exp02-coregnet,1.29848
CoRegNet,goa_similarity_resnik,APOE,EGR1;GADD45A;LTF;NR4A1,exp02-coregnet,1.61185
CoRegNet,goa_similarity_resnik,APP,ATF4;BHLHE40;CD59;CEBPD;CLK1;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;HNRNPA1;HSPA5;JUN;JUNB;JUND;LTF;NFE2L1;NR4A1;P4HB;PAX8;PKM;RPL35;RPS10;RPS4X;SF1;STAT6;TAGLN2;TRIM28;UBXN1,exp02-coregnet,1.31367
CoRegNet,goa_similarity_resnik,CDKN1C,ATF4;BHLHE40;CEBPD;DDIT3;EGR1;GADD45A;HSPA5;JUN;JUNB;LTF;NR4A1;P4HB;RPS4X;TAGLN2,exp02-coregnet,1.48715
CoRegNet,goa_similarity_resnik,CLU,CD59;CEBPD;EGR1;ENO1;EZR;FOS;HSPA5;JUN;JUNB;LTF;P4HB;PAX8;PKM;RPS4X;STAT6;TAGLN2,exp02-coregnet,1.31477
CoRegNet,goa_similarity_resnik,CRYAB,CEBPD;EGR1;GADD45A;HSPA5;LTF;NR4A1;P4HB;PAX8,exp02-coregnet,1.49906
CoRegNet,goa_similarity_resnik,DUSP1,BHLHE40;DDIT3;EGR1;FOS;HES1;HSPA5;JUN;JUNB;JUND;LTF;NR4A1;RPS4X,exp02-coregnet,1.82128
CoRegNet,goa_similarity_resnik,GADD45B,ATF4;BHLHE40;CD59;CEBPD;CLK1;DDIT3;EGR1;ENO1;FOS;GADD45A;HES1;HNRNPA1;HSPA5;JUN;JUNB;JUND;LTF;NR4A1;P4HB;PAX8;PKM;RPL35;RPS4X;TAGLN2;TPI1,exp02-coregnet,1.33527
CoRegNet,goa_similarity_resnik,GSTP1,ATF4;BHLHE40;CD59;CEBPD;CLK1;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;HES1;HNRNPA1;HSPA5;ID1;JUN;JUNB;JUND;LTF;NR4A1;P4HB;PAX8;PKM;RPL35;RPL6;RPS10;RPS4X;SF1;STAT6;TAGLN2;TPI1;TRIM28;UBXN1,exp02-coregnet,1.26769
CoRegNet,goa_similarity_resnik,HBB,BHLHE40;EGR1;FOS;JUN;LTF;NR4A1,exp02-coregnet,1.95352
CoRegNet,goa_similarity_resnik,HLA-DRB1,BHLHE40;CD59;CEBPD;DDIT3;EGR1;ENO1;EZR;FOS;HNRNPA1;HSPA5;JUN;JUNB;LTF;NR4A1;P4HB;PAX8;PKM;RPL35;RPS10;RPS4X;SF1;STAT6;TAGLN2;TRIM28;UBXN1,exp02-coregnet,1.26231
CoRegNet,goa_similarity_resnik,HLA-E,ATF4;BHLHE40;CD59;CEBPD;CLK1;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;GADD45A;HNRNPA1;HSPA5;JUN;JUNB;JUND;LTF;NFE2L1;NR4A1;P4HB;PAX8;PKM;RPL35;RPS10;RPS4X;SF1;SNRNP70;STAT6;TAGLN2;TRIM28;UBXN1,exp02-coregnet,1.3145
