plot_tool,index,target,sources,method,value
CoRegTor,shortest_PPI_path_score_biogrid,APOE,PAX8;EPAS1;ID4;CAT;CD59,exp02_thyroid-coregtor-n_five,0.43333
CoRegTor,shortest_PPI_path_score_biogrid,CLU,SOD1;YBX1;RPS10;RPL6;P4HB,exp02_thyroid-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_biogrid,CRYAB,SOD1;DDIT3;JUN;CLK1;FOS,exp02_thyroid-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_biogrid,DUSP1,JUN;FOS;EGR1;NR4A1,exp02_thyroid-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_biogrid,HBB,TAGLN2;CSNK2B;ATF4;CAT;UBXN1;CD59;RPL35,exp02_thyroid-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,HSP90AA1,CLK1;DDIT3;ATF4;SOD1,exp02_thyroid-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_biogrid,HSPA1A,SOD1;CLK1;FOS;JUN;TRIM28,exp02_thyroid-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_biogrid,PER1,NR4A1;JUND,exp02_thyroid-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,TAGLN,EZR;TAGLN2;JUNB;NR4A1;FOXE1,exp02_thyroid-coregtor-n_five,0.53333
CoRegTor,shortest_PPI_path_score_biogrid,TIMP1,TAGLN2;ENO1;CD59;CEBPD,exp02_thyroid-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_biogrid,TKT,ENO1;SOD1;PRDX5;TPI1;P4HB,exp02_thyroid-coregtor-n_five,0.85
CoRegTor,shortest_PPI_path_score_biogrid,VIM,RPL35;RPL6;TAGLN2;ATF4;CSNK2B,exp02_thyroid-coregtor-n_five,0.55
CoRegNet,shortest_PPI_path_score_biogrid,ACTA2,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.55
