plot_tool,index,target,sources,method,value
CoRegTor,shortest_PPI_path_score_stringdb,MCL1,RPL6;HNRNPA1;TAF7;SNRNP70;RPS4X,exp02_muscle_skeletal-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_stringdb,NFKBIA,CEBPB;KLF9;BCL6,exp02_muscle_skeletal-coregtor-n_five,0.83333
CoRegTor,shortest_PPI_path_score_stringdb,PDK4,KLF9;CEBPB,exp02_muscle_skeletal-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_stringdb,PER1,MEF2D;CEBPB;KLF9;RPS4X;SNRNP70;RPL35;CEBPD,exp02_muscle_skeletal-coregtor-n_five,0.5873
CoRegTor,shortest_PPI_path_score_stringdb,SOD2,PSMA6;TPI1;UBXN1;NFIC,exp02_muscle_skeletal-coregtor-n_five,0.55556
CoRegTor,shortest_PPI_path_score_stringdb,SPARC,HADHB;SMPX;ESRRA;JUNB;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.46667
CoRegTor,shortest_PPI_path_score_stringdb,SQSTM1,MEF2D;PSMA6;CSNK2B;YWHAE;NFE2L1,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_stringdb,TAGLN,RPL35;RPS4X,exp02_muscle_skeletal-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_stringdb,TIMP3,SF1;JUNB;HADHB;SNRNP70;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_stringdb,VIM,RPL35;RPS4X;SNRNP70;CSNK2B;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.7
CoRegNet,shortest_PPI_path_score_stringdb,CDKN1A,BCL6;CEBPB;CEBPD;GADD45A,exp02-coregnet,0.83333
CoRegNet,shortest_PPI_path_score_stringdb,DUSP1,CEBPB;CEBPD;GADD45A;JUNB;NR4A1,exp02-coregnet,0.75
CoRegNet,shortest_PPI_path_score_stringdb,HMOX1,CEBPD;GADD45A;MYF6,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_stringdb,HSP90AA1,BCL6;CEBPD;GADD45A;JUNB;MYF6,exp02-coregnet,0.7
CoRegNet,shortest_PPI_path_score_stringdb,MAT2A,BHLHE40;CEBPB;CEBPD;GADD45A;JUNB;KLF10;NR4A1,exp02-coregnet,0.71429
CoRegNet,shortest_PPI_path_score_stringdb,MCL1,BCL6;CEBPB;CEBPD;ENO1;GADD45A;GPD1;JUNB;KLF9;MYF6,exp02-coregnet,0.61574
CoRegNet,shortest_PPI_path_score_stringdb,NFKBIA,BCL6;CEBPB;CEBPD;GADD45A;JUNB;KLF9;MYF6,exp02-coregnet,0.71429
CoRegNet,shortest_PPI_path_score_stringdb,PDK4,BCL6;CEBPD;GADD45A,exp02-coregnet,0.83333
CoRegNet,shortest_PPI_path_score_stringdb,PER1,BCL6;CEBPB;CEBPD;GADD45A;JUNB;KLF9;MYF6,exp02-coregnet,0.71429
CoRegNet,shortest_PPI_path_score_stringdb,SOD2,BCL6;GADD45A;NR4A1,exp02-coregnet,0.83333
CoRegNet,shortest_PPI_path_score_stringdb,SPARC,CEBPD;GADD45A;JUNB;NR4A1,exp02-coregnet,0.66667
CoRegNet,shortest_PPI_path_score_stringdb,SQSTM1,BCL6;CEBPD;GADD45A;MYF6,exp02-coregnet,0.66667
CoRegNet,shortest_PPI_path_score_stringdb,TAGLN,CEBPD;JUNB;NR4A1,exp02-coregnet,0.83333
CoRegNet,shortest_PPI_path_score_stringdb,TIMP3,CEBPD;GADD45A;JUNB;KLF9,exp02-coregnet,0.66667
CoRegNet,shortest_PPI_path_score_stringdb,VIM,CEBPD;GADD45A;JUNB;MYF6;NR4A1,exp02-coregnet,0.6
CoRegTor,shortest_PPI_path_score_biogrid,CDKN1A,HNRNPA1;ENO1;GADD45A;SF1;CSNK2B,exp02_muscle_skeletal-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_biogrid,DUSP1,NR4A1;JUNB;CEBPB;HNRNPA1;CEBPD,exp02_muscle_skeletal-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_biogrid,HMOX1,CEBPB;UGP2;HNRNPA1;SMPX;NFIX;PKM;ENO1,exp02_muscle_skeletal-coregtor-n_five,0.59524
CoRegTor,shortest_PPI_path_score_biogrid,HSP90AA1,SOD1;ATF4;SF1;YBX1;TAF7;ESRRA,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,MAT2A,NFIX;SF1;CEBPB;KLF10,exp02_muscle_skeletal-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_biogrid,MCL1,RPL6;HNRNPA1;TAF7;SNRNP70;RPS4X,exp02_muscle_skeletal-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_biogrid,NFKBIA,CEBPB;KLF9;BCL6,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,PDK4,KLF9;CEBPB,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,PER1,MEF2D;CEBPB;KLF9;RPS4X;SNRNP70;RPL35;CEBPD,exp02_muscle_skeletal-coregtor-n_five,0.64286
CoRegTor,shortest_PPI_path_score_biogrid,SOD2,PSMA6;TPI1;UBXN1;NFIC,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,SPARC,HADHB;SMPX;ESRRA;JUNB;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.425
