plot_tool,index,target,sources,method,value
CoRegTor,shortest_PPI_path_score_hippie,SPARC,TAGLN2;BCL6;TRIM28;NFE2L1;CBX7,exp02_bladder-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,TAGLN,TEAD3;YBX1;ATF4;ID2;CBX7,exp02_bladder-coregtor-n_five,0.46667
CoRegTor,shortest_PPI_path_score_hippie,TIMP1,JUND;ENO1;YBX1;TPI1;BCL6,exp02_bladder-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,TIMP3,EPAS1;TRIM28;STAT6;JUND;UBB,exp02_bladder-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,TKT,SOD1;TRIM28;CBX7;NFE2L1;UBXN1,exp02_bladder-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,VIM,ENO1;TRIM28;PKM;CEBPD;CLK1,exp02_bladder-coregtor-n_five,0.6
CoRegNet,shortest_PPI_path_score_hippie,ACTA2,BHLHE40;ELF3;EZR;FOS;ID1;ID2;JUNB,exp02-coregnet,0.51587
CoRegNet,shortest_PPI_path_score_hippie,ACTB,BHLHE40;ELF3;EZR;FOS;FOSL2;ID1;JUNB;NR4A1,exp02-coregnet,0.56548
CoRegNet,shortest_PPI_path_score_hippie,CDKN1A,BHLHE40;CEBPB;CEBPD;EGR1;ELF3;ETS2;FOS;FOSL2;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.56061
CoRegNet,shortest_PPI_path_score_hippie,CLU,BCL6;BHLHE40;EGR1;ELF3;EZR;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.54074
CoRegNet,shortest_PPI_path_score_hippie,DUSP1,BHLHE40;CEBPB;EGR1;ELF3;ETS2;FOS;ID1;ID2;JUN;JUNB;NR4A1,exp02-coregnet,0.59091
CoRegNet,shortest_PPI_path_score_hippie,FN1,BHLHE40;ELF3;EZR;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.53968
CoRegNet,shortest_PPI_path_score_hippie,GADD45B,BCL6;CEBPD;ELF3;ID1,exp02-coregnet,0.47222
CoRegNet,shortest_PPI_path_score_hippie,HLA-DRB1,BHLHE40;ELF3;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.55556
CoRegNet,shortest_PPI_path_score_hippie,HLA-E,BHLHE40;CEBPB;CEBPD;EGR1;ELF3;ETS2;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.54545
CoRegNet,shortest_PPI_path_score_hippie,ID3,BHLHE40;EGR1;ELF3;EZR;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.53704
CoRegNet,shortest_PPI_path_score_hippie,PDK4,BHLHE40;ELF3;ID1,exp02-coregnet,0.44444
CoRegNet,shortest_PPI_path_score_hippie,PDLIM7,BHLHE40;ELF3;EZR;FOS;ID1;JUNB,exp02-coregnet,0.52222
CoRegNet,shortest_PPI_path_score_hippie,SPARC,BCL6;BHLHE40;ELF3;EZR;ID1;NR4A1,exp02-coregnet,0.52222
CoRegNet,shortest_PPI_path_score_hippie,TAGLN,BHLHE40;EGR1;ELF3;EZR;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.53704
CoRegNet,shortest_PPI_path_score_hippie,TIMP1,EGR1;ELF3;EZR;FOS;ID1;JUN;NR4A1,exp02-coregnet,0.61111
CoRegNet,shortest_PPI_path_score_hippie,TIMP3,BCL6;CEBPB;EGR1;ELF3;ID1;JUN;JUND;NR4A1,exp02-coregnet,0.67262
CoRegNet,shortest_PPI_path_score_hippie,TKT,BHLHE40;EGR1;ELF3;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.56349
CoRegNet,shortest_PPI_path_score_hippie,VIM,BHLHE40;CEBPB;EGR1;ELF3;EZR;ID1;ID2;JUN;NR4A1,exp02-coregnet,0.5787
CoRegTor,shortest_PPI_path_score_stringdb,ACTA2,ATF4;ETS2;TEAD3;ID2;ELF3;YBX1,exp02_bladder-coregtor-n_five,0.53333
CoRegTor,shortest_PPI_path_score_stringdb,ACTB,YBX1;ELF3;ID1;TEAD3;PRDX5,exp02_bladder-coregtor-n_five,0.46667
CoRegTor,shortest_PPI_path_score_stringdb,CDKN1A,ID2;ETS2;JUNB;TAGLN2;FOSL2,exp02_bladder-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_stringdb,CLU,TRIM28;YBX1;BCL6;RPL6;SOD1,exp02_bladder-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_stringdb,DUSP1,FOSL2;FOS;ID2;CEBPB;JUN,exp02_bladder-coregtor-n_five,0.85
CoRegTor,shortest_PPI_path_score_stringdb,FN1,CBX7;TEAD3;YBX1;ID2;PRNP,exp02_bladder-coregtor-n_five,0.46667
CoRegTor,shortest_PPI_path_score_stringdb,GADD45B,HSPA5;CEBPD;ETS2;BCL6;EPAS1,exp02_bladder-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_stringdb,HLA-DRB1,RPL6;TAGLN2;HSPA5;PKM;TEAD3,exp02_bladder-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_stringdb,HLA-E,RPL6;PKM;HNRNPA1;STAT6;TAGLN2,exp02_bladder-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_stringdb,ID3,ID2;PRDX5;ID1;ELF3;YBX1,exp02_bladder-coregtor-n_five,0.51667
CoRegTor,shortest_PPI_path_score_stringdb,PDK4,EGR1;EPAS1;CEBPD;ID2;BCL6;NFE2L2;FOS,exp02_bladder-coregtor-n_five,0.71429
CoRegTor,shortest_PPI_path_score_stringdb,PDLIM7,TEAD3;CBX7;ID2;ATF4;PRDX5,exp02_bladder-coregtor-n_five,0.43333
CoRegTor,shortest_PPI_path_score_stringdb,SPARC,TAGLN2;BCL6;TRIM28;NFE2L1;CBX7,exp02_bladder-coregtor-n_five,0.45
CoRegTor,shortest_PPI_path_score_stringdb,TAGLN,TEAD3;YBX1;ATF4;ID2;CBX7,exp02_bladder-coregtor-n_five,0.48333
CoRegTor,shortest_PPI_path_score_stringdb,TIMP1,JUND;ENO1;YBX1;TPI1;BCL6,exp02_bladder-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_stringdb,TIMP3,EPAS1;TRIM28;STAT6;JUND;UBB,exp02_bladder-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_stringdb,TKT,SOD1;TRIM28;CBX7;NFE2L1;UBXN1,exp02_bladder-coregtor-n_five,0.48333
CoRegTor,shortest_PPI_path_score_stringdb,VIM,ENO1;TRIM28;PKM;CEBPD;CLK1,exp02_bladder-coregtor-n_five,0.58333
CoRegNet,shortest_PPI_path_score_stringdb,ACTA2,BHLHE40;ELF3;EZR;FOS;ID1;ID2;JUNB,exp02-coregnet,0.59524
CoRegNet,shortest_PPI_path_score_stringdb,ACTB,BHLHE40;ELF3;EZR;FOS;FOSL2;ID1;JUNB;NR4A1,exp02-coregnet,0.67857
CoRegNet,shortest_PPI_path_score_stringdb,CDKN1A,BHLHE40;CEBPB;CEBPD;EGR1;ELF3;ETS2;FOS;FOSL2;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.76515
CoRegNet,shortest_PPI_path_score_stringdb,CLU,BCL6;BHLHE40;EGR1;ELF3;EZR;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.68889
CoRegNet,shortest_PPI_path_score_stringdb,DUSP1,BHLHE40;CEBPB;EGR1;ELF3;ETS2;FOS;ID1;ID2;JUN;JUNB;NR4A1,exp02-coregnet,0.78182
CoRegNet,shortest_PPI_path_score_stringdb,FN1,BHLHE40;ELF3;EZR;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.64286
CoRegNet,shortest_PPI_path_score_stringdb,GADD45B,BCL6;CEBPD;ELF3;ID1,exp02-coregnet,0.58333
CoRegNet,shortest_PPI_path_score_stringdb,HLA-DRB1,BHLHE40;ELF3;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.7
CoRegNet,shortest_PPI_path_score_stringdb,HLA-E,BHLHE40;CEBPB;CEBPD;EGR1;ELF3;ETS2;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.74545
