cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
e35b0a4f1761,CACYBP,HSPA1L;SPR;SOD1;TAF7;CLK1;TAF1A;PKNOX1;JRKL;ANXA1;ZNF629,10,76.9231,0.2191,exp04_lung_reads-coregtor-default,0.47037,0.44074,0.5037,6.59459,2.86682,5.38589,0.28581,0.80133,0.28495,,,,
64036d3a0e62,CACYBP,NMI;MSX1,2,15.3846,0.0598,exp04_lung_reads-coregtor-default,0.5,0.5,0.33333,0.8892,0.5425,0.0,0.22213,0.82467,0.21315,,,,
ff362d6290b6,CAD,ZNF485;SMUG1;ZNF696;ZNF213;ZNF239;TIMELESS;ZSCAN20;TFCP2;FAAP24;PTCD1;LHX4;JRK;TAF6;GPAM;ZNF384,15,75.0,0.2184,exp04_lung_reads-coregtor-default,0.43492,0.38571,0.44603,2.00096,1.23909,1.96871,0.48979,1.16137,0.47786,,,,
c72f593eb3c5,CAD,POLR3A;FIZ1,2,10.0,0.1585,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.5,0.0,0.0,0.80941,0.3226,0.75439,0.35246,,,,
37cf50d07633,CADM1,MYRF;HNF1B,2,40.0,0.2748,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,0.65997,0.0,0.467,1.576,0.41045,,,,
4034e07b63eb,CADPS2,ZBTB42;ASCC1;CERS2,3,12.0,0.1015,exp04_lung_reads-coregtor-default,0.44444,0.33333,0.44444,0.79115,0.0,1.20858,0.33274,0.74865,0.33568,,,,
c147fd5a5fe9,CADPS2,SMC3;ESRP1;FOXA2;GTF2I;TRIP10;HES4;EHF;IRX6;GOT1;PARP1;CEBPZ,11,44.0,0.0824,exp04_lung_reads-coregtor-default,0.46364,0.43485,0.46667,7.35186,4.0282,9.21448,0.39497,1.0876,0.36581,,,,
810d1333811f,CALCOCO1,RAN;NME1;ABCF2;LDB1;SMARCC2;FOXO4;CYCS,7,87.5,0.4044,exp04_lung_reads-coregtor-default,0.49206,0.50794,0.52381,10.94967,13.82258,17.39389,0.32358,1.02668,0.29586,,,,
0bcf91363350,CALCOCO2,MXI1;HIF3A;ZBTB16;NCOA3;FOXO3;SMAD4;RUNX1,7,100.0,0.0,exp04_lung_reads-coregtor-default,0.49206,0.64286,0.50794,11.74242,38.8624,7.57522,0.54498,1.93758,0.44344,,,,
6469fa3c86e0,CALCRL,ZEB1;ETS1;ERG;LMO2;FLI1;TCF4;GATA3;MEX3C;IRF2,9,90.0,0.5387,exp04_lung_reads-coregtor-default,0.58333,0.62963,0.53704,11.02961,22.95014,10.57391,0.58907,1.66782,0.53288,,,,
9c615cf3d229,CALHM2,ZNF521;MAF;HOXB7;ZKSCAN7;HOXA3;ZNF436;GATA5;SRRM3;HOXA6;ZKSCAN4;ZNF775,11,57.8947,0.2811,exp04_lung_reads-coregtor-default,0.38333,0.45152,0.38182,0.77842,3.15724,0.84071,0.6589,1.62427,0.64209,,,,
e5884b77a308,CALHM5,ZNF41;ZNF17,2,5.4054,0.1817,exp04_lung_reads-coregtor-default,0.33333,0.5,0.5,0.0,3.40544,1.74479,0.91878,1.79863,0.90252,,,,
c372f24775fb,CALHM5,ZNF415;HOXB7;MTA3;ZFP2;ZNF521;ZSCAN26;MEOX2;ZNF491;ZNF138;ZNF75D;HLTF;ZNF626;ZKSCAN3;ZNF559;ETS2;ZSCAN30;BRCA1;ZNF362;ZBTB1;ZNF184;ZBTB43;ZNF527;ZDHHC15;ZBTB14;ZNF577;ZNF518A,26,70.2703,0.167,exp04_lung_reads-coregtor-default,0.37462,0.38231,0.41051,1.6273,1.25948,1.82782,0.67929,1.65499,0.6574,,,,
afc9af733dbc,CALHM5,ZNF681;ZNF30,2,5.4054,0.0688,exp04_lung_reads-coregtor-default,0.0,0.5,0.5,0.0,3.08573,3.41873,0.99542,2.41715,0.9835,,,,
308d28ad7733,CALM1,HDAC2;ZNF860;CDK2AP1;ZNF713;CHD2;TFCP2;RAB2A;YWHAZ;RB1;RAB14;TERF1;RUVBL1;CTCF;RBBP9;THAP1;GTF2A2;YWHAE;TSN;SOD1;SRBD1;SRP9;BCL6;AGGF1,23,62.1622,0.1685,exp04_lung_reads-coregtor-default,0.49605,0.4552,0.50725,10.97982,7.93545,9.97167,0.33434,0.99439,0.31213,,,,
fba4a2c6f333,CALM1,ZNF681;JRKL,2,5.4054,0.0911,exp04_lung_reads-coregtor-default,0.0,0.33333,0.33333,0.0,0.0,0.0,0.49314,1.00429,0.50616,,,,
56039cb9755b,CALM1,ZNF542P;ZNF41,2,5.4054,0.0867,exp04_lung_reads-coregtor-default,0.0,0.0,0.0,0.0,0.0,0.0,0.85418,1.78756,0.88068,,,,
52ee7ca13422,CALM1,TFDP1;ZFP64,2,5.4054,0.0745,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,4.7947,2.06959,10.31363,0.62491,1.47708,0.57892,,,,
f0cf3ec782b6,CALM2,HDAC2;YWHAE;YWHAZ,3,75.0,0.7314,exp04_lung_reads-coregtor-default,0.83333,0.66667,0.83333,63.04243,96.43664,50.29845,0.42892,1.87715,0.33289,,,,
b18026df07c6,CALM3,TRIM69;HDAC1;BRCA1;RARG;TCF3;MAF,6,46.1538,0.3959,exp04_lung_reads-coregtor-default,0.52222,0.55556,0.52222,12.62105,32.76189,13.44357,0.46005,1.54521,0.3917,,,,
09f99b5f1915,CALR,P4HB;CANX,2,100.0,0.0,exp04_lung_reads-coregtor-default,0.5,1.0,1.0,94.58249,94.02669,107.86497,0.38616,1.46368,0.36433,,,,
e98b1f7ab419,CALU,P4HB;RAN;NME1;PUM3;MSANTD3,5,83.3333,0.3017,exp04_lung_reads-coregtor-default,0.46667,0.48333,0.48333,13.26733,9.91325,21.48289,0.30732,0.76641,0.3097,,,,
d3ee457e0d1e,CAMK1,HDAC1;RNASEH2C;VPS72;FEZ1;ZNF454;ZNF575;ZNF467;RARG;WRNIP1;NELFB;TCF3;LYL1,12,80.0,0.2482,exp04_lung_reads-coregtor-default,0.44192,0.40278,0.43434,2.78179,4.51512,2.28045,0.4182,1.12734,0.39882,,,,
11f88c090a93,CAMK1D,NFIL3;ZNF664,2,3.2258,0.1369,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.5,0.0,0.0,1.26527,0.67183,1.59729,0.65162,,,,
747c195b3754,CAMK1D,KDM4B;KLF13,2,3.2258,0.1018,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,28.48865,0.67103,1.22164,0.37575,0.87384,0.40844,,,,
3776801764d5,CAMK1D,ZNF589;HES2;RREB1;ZNF33A;ZNF655;NR2C1;RORC;HNRNPC;TFCP2L1,9,14.5161,0.0963,exp04_lung_reads-coregtor-default,0.42593,0.34259,0.42593,2.80177,0.98508,3.67232,0.60723,1.7358,0.55763,,,,
33ca4bde5caf,CAMK2D,FUBP1;ZXDC;NFYC;ZNF784;NF1;ZNF596;RFXANK,7,58.3333,0.3272,exp04_lung_reads-coregtor-default,0.46032,0.43254,0.46825,1.0748,1.69528,1.55544,0.52855,1.25481,0.5021,,,,
45207380c1f3,CAMK2G,STAT3;ZNF577;MTA3;ZNF75D;ING4;ZNF846;ZNF517;ZNF439;CARF;HIF1A;ZNF491;CTBP1;DMAP1;ZNF362;ZNF605,15,71.4286,0.2026,exp04_lung_reads-coregtor-default,0.35714,0.43333,0.39206,3.92998,3.27453,3.03115,0.58005,1.49146,0.54226,,,,
98d327bd4f2f,CAMK2N1,TBX4;ARNT;PGR;IRX6;CREB3L1;HOXA4;POU6F1;TBX2;ENO1;TCF21;HOXB5;MSRB3;SETBP1;NCALD,14,70.0,0.3671,exp04_lung_reads-coregtor-default,0.39744,0.45238,0.39927,1.3202,3.04502,1.08115,0.45623,1.39801,0.41666,,,,
81eec9c223dd,CAMKK1,ZNF74;SMUG1;TFAP4;GTPBP1;ZNF646;PATZ1;ZBTB45;IVD;LHX4;ZNF696;AKR1A1;ZNF341;ARID5B;CYB5R1;JRK;ZNF688,16,42.1053,0.1754,exp04_lung_reads-coregtor-default,0.43333,0.36042,0.44444,1.80878,0.28884,2.06495,0.46572,1.15239,0.44629,,,,
a19b1ddc92a5,CAMKK2,ZNF506;ZNF678;ZNF227;HOXA4;ZNF586;ZNF135;MAX,7,50.0,0.288,exp04_lung_reads-coregtor-default,0.37302,0.42063,0.36508,0.35372,1.26849,0.60155,0.75247,1.85178,0.73121,,,,
0d25a9b40653,CAMLG,MXI1;NFYB;UQCRB;NAP1L1,4,44.4444,0.2294,exp04_lung_reads-coregtor-default,0.47222,0.55556,0.5,4.92023,2.55596,3.85455,0.3794,0.95401,0.37519,,,,
d53eb7e25c51,CAMSAP1,ARX;RPS6KA5,2,3.3898,0.2423,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,1.59477,0.76176,0.77007,0.26417,0.642,0.31867,,,,
26f082ff4dcd,CAMSAP1,ZNF592;ZNF354B,2,3.3898,0.1185,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.86581,2.04584,0.8025,,,,
70ec232424da,CAMSAP1,ZNF440;MYB;HNF4G;MORN1;SNAPC4;ESRRG;ZFHX2;HES2;ZNF607;ZBTB33;ZNF487;FOXJ1;BARX2;RFX3;TIGD4;TP73;ZNF740;ZNF91;DNMT3A;ZKSCAN1;HHAT;LARP1;SP1,23,38.9831,0.1142,exp04_lung_reads-coregtor-default,0.41041,0.37055,0.41601,1.85248,2.00978,1.91248,0.50431,1.33607,0.47374,,,,
525ac892abd2,CAMSAP1,ZNF273;ZNF555,2,3.3898,0.0861,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,4.47198,2.74597,6.74128,0.99469,2.17342,0.97484,,,,
e331ac586220,CAMSAP1,ZNF157;MSI2,2,3.3898,0.0587,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,1.43068,0.0,1.27465,0.33215,0.8094,0.27257,,,,
365f8511f872,CAMSAP1,SMAD2;SETDB1;ZBTB40,3,5.0847,0.0539,exp04_lung_reads-coregtor-default,0.5,0.5,0.44444,1.66986,8.18583,2.44417,0.34934,0.93822,0.34139,,,,
4c8d4d58852f,CAMSAP2,OTUD4;MEX3C;AFF4;PDLIM5;NF1;ZEB1;MBNL2;RBMS1;ELK4;ZDHHC24;ZNF654;TCF4;ZBTB10;SMARCA1,14,93.3333,0.412,exp04_lung_reads-coregtor-default,0.48352,0.42033,0.48993,5.72904,2.3636,5.52819,0.37945,0.93989,0.3739,,,,
80b8e04c0a42,CAMSAP3,ESRP2;FOXA2;EHF;GRHL2;ESRP1;IRX3;TFCP2L1,7,100.0,0.0,exp04_lung_reads-coregtor-default,0.37302,0.53968,0.36508,0.54217,12.19292,0.5316,0.52654,1.49597,0.49234,,,,
998e132f1210,CAMTA1,TRIP10;IRX6;ZBTB42;ZBTB10;ZEB1;ELK4;CLK1;TFCP2L1;PCK2;HNRNPH3;MTF2;ZNF654;ZNF622;MAX;APEX1,15,88.2353,0.3444,exp04_lung_reads-coregtor-default,0.43968,0.39603,0.44603,3.71013,1.4818,3.28715,0.43923,1.12204,0.41999,,,,
75758fc3ccd6,CAMTA2,CNOT3;KMT2B;MBD1;TCF3;ARFGAP1;SCMH1;TSC22D4,7,100.0,0.0,exp04_lung_reads-coregtor-default,0.49206,0.42857,0.49206,4.92758,3.17939,3.72593,0.38423,0.95262,0.37852,,,,
e4e73c9a43d8,CAND1,ZNF770;ZFP91;NFXL1;ZBTB41;ZNF644;ZNF148;UBP1;ZZZ3;PDS5A;SMC3;LCORL;UBXN1;ZNF430;BCLAF1;CNOT6;TBL1XR1;THOC2;SMARCC1,18,62.069,0.2313,exp04_lung_reads-coregtor-default,0.49237,0.4439,0.5,12.91648,3.90567,11.62316,0.46848,1.23135,0.44041,,,,
ffb22fcecaf8,CAND1,ZNF680;RFX7,2,6.8966,0.2048,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.80703,2.08884,0.76526,,,,
4ef9c2c66d6a,CAND1,HLTF;HCFC2,2,6.8966,0.1291,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,19.56992,2.51207,5.23347,0.3161,0.87182,0.3401,,,,
efeb65375a1d,CAND1,SP3;RAB18,2,6.8966,0.0454,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,2.28014,0.0,4.48515,0.19033,0.44919,0.2215,,,,
a18112defe2c,CANT1,PARP1;ABCF2;ZDHHC5;GOT1;E2F4;APEX2;MIEF1;RAN;CENPB;GAR1;ZBTB42,11,78.5714,0.3213,exp04_lung_reads-coregtor-default,0.50909,0.45758,0.50606,7.62671,4.95564,10.15572,0.29736,0.92878,0.2781,,,,
8d0e3e889d11,CAP1,RAN;LDB1;RAB7A;ABCF2;PSMA6;PSMC2;ENO1;ATF6;ZNF483;ZDHHC5;ILF2;HSF4;MTHFD1;TMEM33;P4HB,15,88.2353,0.3837,exp04_lung_reads-coregtor-default,0.50635,0.48254,0.50952,18.8818,9.58818,25.65731,0.33387,1.06621,0.2956,,,,
ed32af7baaab,CAPG,PCK2;CEBPA;AKR1A1,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.38889,0.66667,0.5,1.37558,13.90827,3.86232,0.22735,0.99727,0.17648,,,,
91053d64c041,CAPN1,RFXANK;ZBTB45;ZBTB42;AKR1A1;ZNF768;MAGEF1;MRPL2;CPTP;KDM4A,9,81.8182,0.3311,exp04_lung_reads-coregtor-default,0.40046,0.375,0.42593,1.88892,0.19001,1.23431,0.32879,0.81177,0.32888,,,,
df43d123ccb9,CAPN10,ZBTB48;E4F1;MBD1;CXXC1;ZNF692,5,83.3333,0.7846,exp04_lung_reads-coregtor-default,0.48333,0.66667,0.48333,12.90233,5.04944,8.65442,0.6786,1.81429,0.61779,,,,
d2ad53c31be1,CAPN13,OVOL2;SOX2;TP73;FOXJ1;IRF6;ESRP1;ARX;FOXN4;GRHL2;HNF4G;PAX9;FOXA1;ZFHX2;FANK1,14,93.3333,0.3646,exp04_lung_reads-coregtor-default,0.41941,0.49725,0.41758,2.16055,5.34289,2.53684,0.57217,1.70499,0.51798,,,,
ba12f5483ec5,CAPN15,TRMT1;ZNF598;BATF3;DAZAP1;ZNF513;E2F4;ILF3,7,77.7778,0.395,exp04_lung_reads-coregtor-default,0.48413,0.45238,0.48413,6.21603,3.22851,11.0782,0.42666,1.09109,0.40245,,,,
8c7ed45bfc72,CAPN2,ESRP1;HNF1B;IRX2;IRF6;NR3C2;MYRF;EZR;PRDM16,8,57.1429,0.2736,exp04_lung_reads-coregtor-default,0.39583,0.47024,0.40476,0.6836,1.89276,0.62817,0.45084,1.34839,0.39892,,,,
634ac0fd7238,CAPN3,ZNF69;ZNF784;RBMS1;ZXDC;CEBPA;NKX2-1;IVD;IRX2;ESRP2;ZNF763;ELF5;GATAD2A,12,63.1579,0.2734,exp04_lung_reads-coregtor-default,0.42045,0.36869,0.45202,1.8156,1.90895,3.30263,0.50303,1.21811,0.4777,,,,
ede238873360,CAPN3,ZNF33B;GPAM,2,10.5263,0.0088,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.15356,0.20361,0.24779,,,,
eddbfb70de24,CAPN5,TET1;CXXC5;RARG;SRRM3;PRRX1;GLI1;TRPS1;CPEB1;SALL4;ZNF135;BNC2;RBFOX2;SPATS2;GLI2;ZNF521;CEBPZ;EZH2;TCF3;NR2F1;FREM1,20,66.6667,0.1344,exp04_lung_reads-coregtor-default,0.44123,0.46798,0.45965,3.46317,6.62926,3.35017,0.45833,1.23954,0.42123,,,,
5423400da45b,CAPN5,NFIB;FEZ1,2,6.6667,0.0516,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,0.17599,0.0,0.75453,0.27246,1.32015,0.18418,,,,
b6fd75656641,CAPN7,ZBTB44;SMAD4;NF1;ZC3H7A;HNRNPLL;IKZF5;BBX;NCOA2;MXI1;BCLAF1;THRB;CREBZF;ZNF483,13,76.4706,0.3353,exp04_lung_reads-coregtor-default,0.50427,0.44338,0.49359,5.81652,5.183,3.57975,0.49107,1.25177,0.45231,,,,
a50016c69009,CAPN7,PKM;NCOA3,2,11.7647,0.1175,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,18.81591,18.31469,18.7277,0.56602,1.83626,0.47102,,,,
14f4e1defc3d,CAPN7,ZNF24;ZNF91,2,11.7647,0.1153,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,3.65033,1.91165,3.66484,0.81427,2.14585,0.74365,,,,
63f5a14cb067,CAPN8,EHF;IRX6;ELF5;ESRP2,4,100.0,0.0,exp04_lung_reads-coregtor-default,0.41667,0.375,0.41667,0.65525,1.41224,0.63452,0.67396,1.62273,0.62095,,,,
a2152ef9628b,CAPNS1,ZCCHC17;CENPB;RBM42;GRHPR;ANXA11;MSRA;RUFY3,7,87.5,0.4509,exp04_lung_reads-coregtor-default,0.46032,0.40476,0.49206,1.2857,1.43728,3.44121,0.31574,0.69765,0.32843,,,,
72cb560d85a5,CAPRIN1,CANX;HDAC2;TSN;ZNF146,4,66.6667,0.478,exp04_lung_reads-coregtor-default,0.58333,0.47222,0.58333,8.12938,1.66047,9.49067,0.2871,0.71008,0.28115,,,,
a6d5bcf09479,CAPRIN2,ZNF891;ZNF808;ZNF493;ZNF471;ZNF546;ZNF577;ZNF84;ZNF558;ZNF708;ZSCAN30;ZNF337;ZNF248;ZNF182,13,76.4706,0.3501,exp04_lung_reads-coregtor-default,0.3109,0.40064,0.40385,0.56515,1.12317,1.26423,0.88653,2.02622,0.85265,,,,
5aaf6bd6d17f,CAPS,FANK1;TP73;FOXJ1,3,100.0,0.0,exp04_lung_reads-coregtor-default,0.38889,0.44444,0.38889,0.91056,1.18071,0.95965,0.4258,1.29644,0.4021,,,,
d09841227182,CAPZA1,HIRIP3;ZNF267;ATOH8;ZNF207;PRDM11;NFE2L1;SOCS4;THRA;ZFP41;PSMD12;E2F3;GABPB1;TEF,13,72.2222,0.3013,exp04_lung_reads-coregtor-default,0.40598,0.36538,0.42735,1.32163,0.89511,1.49539,0.42344,1.10692,0.40724,,,,
fd86f2ff0601,CAPZA1,NFIX;CERS2,2,11.1111,0.1452,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,9.21856,0.0,0.36618,0.35456,1.12917,0.28455,,,,
9d929900197d,CAPZA2,TSN;TSNAX;RAB2A;VPS4B;AGGF1;CDC5L;TFAM;GTF2H3,8,80.0,0.5679,exp04_lung_reads-coregtor-default,0.5,0.47024,0.5119,2.98291,3.12314,5.49766,0.36171,0.94524,0.35165,,,,
7dfd7b3196db,CAPZB,FOXA2;ESRP2;ZBTB42;NKX2-1;IRX5;ZXDC;ZNF267;TFCP2L1;PML;IRX3;IRX2;GRHL2;CEBPA;ESRP1,14,82.3529,0.2926,exp04_lung_reads-coregtor-default,0.40293,0.47344,0.42857,1.82016,6.5973,2.8837,0.48441,1.42636,0.43723,,,,
3b3cc5863826,CARD10,HOXB3;HOXA3;ZNF250;MEIS2;TBX2;ZFP14;RARG;LHX6;ZBTB46;ZNF836;TBX4;MTA3;HOXA4;ZNF521;ZNF366,15,65.2174,0.2604,exp04_lung_reads-coregtor-default,0.3881,0.43889,0.38095,0.78193,9.6327,0.96948,0.62253,1.77286,0.57204,,,,
8448b7f12323,CARD10,ZNF785;DACH1,2,8.6957,0.0786,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.69973,1.78005,0.63969,,,,
b4a2f94f2a02,CARD11,TBX21;SP140;TCF7;BCL11B,4,100.0,0.0,exp04_lung_reads-coregtor-default,0.47222,0.75,0.47222,0.44269,32.00561,0.3996,0.61848,1.72322,0.5555,,,,
cdd238501a68,CARD16,TFCP2L1;IRF7;TRIM69;PBX2;DPRX;MAX;SP140;IRF2;ZHX3,9,100.0,0.0,exp04_lung_reads-coregtor-default,0.33333,0.4213,0.42593,1.19796,3.8357,1.68316,0.57578,1.54316,0.56239,,,,
4d580a404e07,CARD19,GTPBP1;CRTC2;GPAM;TSN;TRIP10;ARID5A;PML,7,100.0,0.0,exp04_lung_reads-coregtor-default,0.45238,0.42857,0.46032,1.79589,0.88934,2.95582,0.33484,0.95492,0.3014,,,,
088d4a9f67d1,CARD6,ZNF2;CHAMP1;EXO5;ZNF79;HOMEZ;ZNF696;ZNF41;ZNF28;ZNF180;ZNF45;ZSCAN20;RIOK2;ZNF786;RBBP5;ZNF613;VPS4B;ZSCAN22;ZSWIM1;ZNF813;TERF2;ZNF200;MTERF1,22,73.3333,0.2635,exp04_lung_reads-coregtor-default,0.41739,0.38889,0.43218,1.95819,0.81665,1.78094,0.56083,1.22805,0.56608,,,,
cd0ebad97d89,CARD6,AGGF1;FIZ1,2,6.6667,0.1098,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.23571,0.58819,0.2724,,,,
5c0b8bdd227a,CARD8,ZNF234;ZNF780B;ZNF81;ZBTB1;GIT2;TIA1;ZSCAN30;ZNF549;ZNF879;ZNF181;ZNF518A;ZSCAN26;ZNF780A;ZNF558;ZNF438;ZNF585B;ZKSCAN5;ZNF594,18,78.2609,0.258,exp04_lung_reads-coregtor-default,0.36983,0.34597,0.41612,0.49819,0.45723,1.10117,0.73139,1.73763,0.71457,,,,
28319bbd5172,CARHSP1,TEAD2;TRIP10;TFCP2L1;TFE3,4,57.1429,0.3585,exp04_lung_reads-coregtor-default,0.47222,0.38889,0.47222,1.06714,1.11907,1.52038,0.46692,1.20714,0.4708,,,,
b7dcda3b82ba,CARINH,IRF1;ZNF622;STAT4;KMT2A;FUBP1;PML;MLX,7,100.0,0.0,exp04_lung_reads-coregtor-default,0.52381,0.50794,0.54762,8.42422,13.89191,8.77146,0.50223,1.40795,0.44194,,,,
95d01db737ab,CARM1,DNMT1;DAZAP1;TIMM8A;TCF3;ZBTB47;FBXL19;PRRX1;NME1;ARFGAP1;OSR1,10,83.3333,0.3357,exp04_lung_reads-coregtor-default,0.43704,0.42407,0.44444,2.25575,1.50319,3.38069,0.36018,1.01327,0.33457,,,,
67c2d630e8e6,CARMIL1,KLF15;ZHX3;KLF13;ATOH8,4,66.6667,0.4883,exp04_lung_reads-coregtor-default,0.41667,0.34722,0.41667,0.90448,0.98487,0.71212,0.69733,2.05726,0.62279,,,,
38910a7bc7d2,CARMN,ZNF875;ZNF471;ZNF135;ZNF418;ZNF793;HEY2;ZNF846;ZNF709;ZSCAN30;ZNF891;RXRB;FOXS1;TBX2;ZNF577;HCFC2;ZKSCAN1;NPAS4;ZNF780B;STAT5B;HOXB3,20,80.0,0.3027,exp04_lung_reads-coregtor-default,0.31974,0.36947,0.36535,0.486,0.9763,0.44493,0.66712,1.69679,0.63878,,,,
085237832c3e,CARNMT1,GTF2H3;THAP1;MRPL1;TFCP2;TAF1A;MIOS;ZNF195;SRBD1;ZNF239;NMI;TSN;CHAMP1;GAR1;VPS4B;TP53;TFAM;PARP1;EXOSC3,18,66.6667,0.1924,exp04_lung_reads-coregtor-default,0.49782,0.44662,0.52179,10.19451,3.89627,9.19344,0.35344,1.02189,0.32849,,,,
7796f848cc5f,CARS1,ETV1;DAZAP1;GATAD2A;PUM3;ILF2;CEBPG;TFDP2,7,63.6364,0.3871,exp04_lung_reads-coregtor-default,0.52381,0.5,0.50794,10.06275,4.68529,10.40967,0.52488,1.34673,0.47864,,,,
ab045375ac95,CARS1,TEAD4;HLF,2,18.1818,0.058,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,0.59356,0.0,0.76565,2.03043,0.77942,,,,
68ec7f20aa18,CARS2,TFCP2;MTERF1;ZNF691;SMUG1;ZFP69;ZNF341;ZNF75A;RFXANK;ZNF688;C19orf25;ZNF18;ZNF594,12,75.0,0.2255,exp04_lung_reads-coregtor-default,0.32449,0.35985,0.38889,0.49232,0.39638,0.54025,0.60558,1.33788,0.60148,,,,
29740f756abb,CASC3,STAT5B;ARNT;CREB3L1;PHF2;ZNF333;GPBP1L1;NCOR1;ZNF496;ADARB1;POU6F1,10,41.6667,0.2499,exp04_lung_reads-coregtor-default,0.42593,0.40556,0.43704,2.46236,3.56599,2.77193,0.50854,1.40413,0.45673,,,,
b696946b84cf,CASC3,ZNF615;HOXB4,2,8.3333,0.1969,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.55786,1.35945,0.56678,,,,
ebe8535c1642,CASC3,NPDC1;HOXA4,2,8.3333,0.0585,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.10997,0.18574,0.24618,,,,
a6b8b7495a4c,CASD1,ZNF664;MLLT10;SMARCA5;ZNF33A;SMAD2;ZNF429;VPS4B;ZNF33B;IRX2;ZNF69;HLTF;SP4;MYNN;ZBTB41;NUP133;TSNAX,16,59.2593,0.3009,exp04_lung_reads-coregtor-default,0.39167,0.38542,0.40139,2.30665,1.02999,3.16315,0.49816,1.21886,0.49442,,,,
d79a8878cac6,CASD1,IVD;CARF,2,7.4074,0.1296,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.16169,0.27166,0.22947,,,,
dbaeeb659ed8,CASD1,BCL3;ZNF561;PATZ1,3,11.1111,0.0598,exp04_lung_reads-coregtor-default,0.38889,0.38889,0.44444,0.31019,0.97185,0.73594,0.48936,1.30484,0.43221,,,,
cf2ddc6851d6,CASK,MBTPS2;RORB,2,40.0,0.1249,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.5,0.0,0.0,0.63988,0.28657,1.13176,0.25115,,,,
d4970fe47e1f,CASKIN2,RARA;LUZP1;EPAS1;FOXF1;TAL1;BCL3,6,100.0,0.0,exp04_lung_reads-coregtor-default,0.46667,0.5,0.46667,5.36315,15.16727,5.68456,0.40731,1.46255,0.34322,,,,
5338c56de8e5,CASP1,TFCP2L1;MAX;IRF7;SP140;IRF2;ZNF841;NFYA,7,87.5,0.5482,exp04_lung_reads-coregtor-default,0.40476,0.46825,0.4127,1.59281,7.39109,2.56902,0.61669,1.71377,0.58507,,,,
