cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
281f387cb610,TOLLIP,CHD2;ZNF786,2,13.3333,0.202,exp04_lung_reads-coregtor-default
4159e7827d1c,TOM1,KLF12;ZNF423;CREB1;JAZF1;NR3C1;NFIB;TCF12;ZHX1;TRIM69;GABPA;ATF2;NFE2L3;PURA;ZFP1;STAU2,15,71.4286,0.2696,exp04_lung_reads-coregtor-default
cc269f1956fc,TOM1L1,ESRP1;PML;IRX2;ESRP2,4,66.6667,0.5024,exp04_lung_reads-coregtor-default
09f045159101,TOM1L2,HIF1A;CBX7;MXD4,3,75.0,0.7389,exp04_lung_reads-coregtor-default
b5436d5de8e3,TOMM20,MBTPS2;PBX2;CCDC25;IRF7;EZH2;ZBTB17;RAB2A;ZNF639,8,80.0,0.4023,exp04_lung_reads-coregtor-default
dba0edd7e4f3,TOMM22,GTF2H3;TSN;ZNF516;GAR1;SNRPB2;MAGOH;ZNF239;KMT2A;ASH2L;MRPL1,10,100.0,0.0,exp04_lung_reads-coregtor-default
78ca3f6fca52,TOMM34,RUVBL1;RAN;PUM3,3,100.0,0.0,exp04_lung_reads-coregtor-default
620286d7f8da,TOMM40,ABCF2;PUM3;ESRRA;ENO1;ZNF704;NME1;RAN;NOC2L,8,88.8889,0.5522,exp04_lung_reads-coregtor-default
1bc14c52bdd7,TOMM40L,BATF3;TEAD4;HLF;ABCF2;NR3C2;FOXN3;TIMM8A;ILF2;ILF3;TFDP2;E2F4,11,68.75,0.3329,exp04_lung_reads-coregtor-default
83f559e888aa,TOMM5,RAN;NME1;NCBP2,3,75.0,0.6123,exp04_lung_reads-coregtor-default
5237f2398d9e,TOMM6,AFF4;SMUG1;AKR1A1;RPP25;SIRT6;POLE4;C19orf25;CHD1;SUCLG1;SNAPC5;TIMELESS;SPAG7;RFXANK,13,65.0,0.2774,exp04_lung_reads-coregtor-default
df60403bc538,TOMM6,ZNF213;TSN;SNRPB2;ARID5A,4,20.0,0.1898,exp04_lung_reads-coregtor-default
17ddc68119cf,TOMM7,UQCRB;RPS10;RPL35,3,100.0,0.0,exp04_lung_reads-coregtor-default
d39e5fcddd43,TOMM70,TSN;RIOK2;CCDC25;AGGF1;GTF2H3,5,100.0,0.0,exp04_lung_reads-coregtor-default
8380689beb7f,TOP1,ING4;ZNF599;STAT3;ZNF517;FOSL1;ZNF362;MTA3;ZNF775,8,80.0,0.399,exp04_lung_reads-coregtor-default
edaf2b73d787,TOP1MT,ECSIT;POLE4;RPP25;AKR1A1;ZNF524;TIMM44;ZNF213;MRPL1,8,33.3333,0.2004,exp04_lung_reads-coregtor-default
48eef9c4a95f,TOP2B,BBX;HMGB1;SMAD4;ZBTB44;NFAT5;SP3;TBL1XR1;BCLAF1,8,57.1429,0.3977,exp04_lung_reads-coregtor-default
6c930aac3580,TOP3A,ZNF142;EXOSC3;ZNF557;POLR3A;ZNF195,5,62.5,0.276,exp04_lung_reads-coregtor-default
e49823dc0444,TOP6BL,ZNF69;CD59;PPP2R3B;MZF1;ZNF84,5,10.4167,0.1218,exp04_lung_reads-coregtor-default
d684791a3c7c,TOPBP1,AGGF1;ZSCAN29;ZSCAN12;NUP133;ZNF384;ZNF813;ZNF530;ZBTB6;ZZZ3;ZFP69;EXO5;GIT2,12,57.1429,0.2864,exp04_lung_reads-coregtor-default
1029a8d1629a,TOR1A,TSN;MLX;AGGF1;GTF2H3;SNRPB2;EXO5;ZDHHC5;ZNF777,8,80.0,0.3479,exp04_lung_reads-coregtor-default
7922783add23,TOR1AIP1,CDC5L;TFCP2;ASH2L;ZNF641;VPS4B;ZNF180;TERF1;ZNF425;ZNF14;NFYC;ZNF611;ZNF585B,12,70.5882,0.336,exp04_lung_reads-coregtor-default
ed3f781b2b17,TOR1AIP1,ZBTB14;ZNF501,2,11.7647,0.1707,exp04_lung_reads-coregtor-default
28222e94fd74,TOR1AIP2,ESRP1;KLF5;ZBTB18;RAD21;NKX2-1;ESRP2;UBE2K,7,46.6667,0.3134,exp04_lung_reads-coregtor-default
e6dddf6ec583,TOR1B,C19orf25;JRKL;CHD2;EXOSC3;ZNF542P;ZNF2;NMI;ZKSCAN5;TIMELESS;ZNF28;ZNF74;ZNF132;ZNF845;ZNF691;ZNF576,15,53.5714,0.1799,exp04_lung_reads-coregtor-default
b9ece3cb56fa,TOR2A,ZBTB45;FIZ1;EXO5;ZNF212;PTCD1;MLX;SMUG1,7,77.7778,0.3141,exp04_lung_reads-coregtor-default
fc33c8c31fcb,TOR3A,PSMC2;APEX2;GAR1;ABCF2;NME1;AKR1A1;PKM;NCBP2;POLE3;RUVBL1,10,58.8235,0.1951,exp04_lung_reads-coregtor-default
1b2c5d4f10a2,TOR3A,NOC2L;SOX5,2,11.7647,0.1764,exp04_lung_reads-coregtor-default
492f5177646d,TOR4A,ZBTB42;RLF;ESRRA;ZBTB45;ZNF319;RPP25;ZBTB10,7,63.6364,0.2468,exp04_lung_reads-coregtor-default
de8f16c30343,TOX2,SOX13,1,100.0,0.0,exp04_lung_reads-coregtor-default
27ac5edd0121,TOX4,TERF2;CEBPZ,2,40.0,0.5525,exp04_lung_reads-coregtor-default
55b61b04f755,TP53BP1,ZNF607;ZNF709;ZFHX2;ZKSCAN1;ZNF891;HP1BP3;HHAT;KLRG1;IKZF2;ZNF248;CPEB1;HDAC1;STAU2;ZNF135;ZNF683;ZNF780B;PPP2R3B;RARG;TRIM69;NFYA;ZNF462,21,63.6364,0.2085,exp04_lung_reads-coregtor-default
ffe5548072e8,TP53BP1,BCL11A;CNOT3;IRF9,3,9.0909,0.0811,exp04_lung_reads-coregtor-default
1c3dad5d56ca,TP53BP2,HIVEP2;FOSL1;SMUG1;ZNF174;ZNF717;SETDB1;JRK;ZNF133;ZDHHC24;ZNF500;ZNF490;ETV3;ING4,13,46.4286,0.1903,exp04_lung_reads-coregtor-default
40895b7aa045,TP53BP2,ZNF205;ZKSCAN4,2,7.1429,0.1484,exp04_lung_reads-coregtor-default
f3089c322fc2,TP53BP2,ZNF491;ZNF624;ZNF517,3,10.7143,0.0984,exp04_lung_reads-coregtor-default
fda2d38c8974,TP53I11,P4HB;ESRRA;ENO1,3,42.8571,0.4063,exp04_lung_reads-coregtor-default
6e0ff60e8e54,TP53I11,VDR;ZNF629,2,28.5714,0.0536,exp04_lung_reads-coregtor-default
0c8cc79a49d6,TP53I13,E4F1;BRF1;MZF1;ATF6;CTBP1;GLI4;IRF3;GTF3C5;ZBTB48;PPP2R3B;MEF2B,11,78.5714,0.3923,exp04_lung_reads-coregtor-default
bbcabe9f3984,TP53I3,IVD;TRIP10;ZBTB42;AKR1A1;ZBTB10;PCK2;SMAD3;GTPBP1;RELA;E2F1;ASPSCR1;ZNF784;ZEB1;SPAG7,14,77.7778,0.2918,exp04_lung_reads-coregtor-default
290b67caf470,TP53INP1,ZNF141;FUBP1;ZNF516;HSF2;KMT2A;POU2F1;MAGOH;GMEB1;ELK4;PHF8;FIZ1;RBBP5,12,80.0,0.3042,exp04_lung_reads-coregtor-default
86cff792e2e0,TP53INP2,ZNF485;TAF1A;ARID5A;ERF;TFAP4;HIVEP2;ZNF622;ZFP64;ETV3;AGGF1;TIGD2;MLX;BRF2;RARA;ZNF526;MSI1,16,80.0,0.2327,exp04_lung_reads-coregtor-default
56d2d9e8f113,TP53RK,RIOK2;SNRPB2;GAR1;PSMC2;UTP18;TSN,6,85.7143,0.4488,exp04_lung_reads-coregtor-default
d3dcf9efc31f,TPBG,HOXC4;SIX2;ZNF385D;NKX6-1;TWIST1;WT1;PRRX1,7,87.5,0.3071,exp04_lung_reads-coregtor-default
96030c544d76,TPCN1,ILF2;CBX7;ZNF471,3,75.0,0.4216,exp04_lung_reads-coregtor-default
c6250887ad72,TPCN2,ZNF276;ZBTB48;ZNF226;ZNF707;AGAP2;ZNF700;ATF6B;GLYCTK;GLI4;STAT2;ZNF783;ZNF449,12,57.1429,0.1593,exp04_lung_reads-coregtor-default
9536377a68a1,TPCN2,ZNF335;IRF5,2,9.5238,0.0914,exp04_lung_reads-coregtor-default
c0ef40242f61,TPD52,ESRP2;ESRP1;GRHL2;IRX5;FOXA2;EHF,6,75.0,0.3498,exp04_lung_reads-coregtor-default
ee9c69fe524e,TPD52L2,C19orf25;AVEN;NME1;HBP1;E2F4,5,55.5556,0.207,exp04_lung_reads-coregtor-default
8a7999b75056,TPGS2,RXRG;CREBL2;STAT3;MTA3;BRCA1;ZNF846;ZNF491;ZBTB14;ZNF334;HIRIP3;ZNF69;ETS2;ZBTB43,13,65.0,0.2465,exp04_lung_reads-coregtor-default
d9f754ec6c2f,TPGS2,SOD1;ZNF362,2,10.0,0.2257,exp04_lung_reads-coregtor-default
777dca7f8d59,TPM1,MSRB3;MYLK,2,100.0,0.0,exp04_lung_reads-coregtor-default
862346cda093,TPM2,FOXC2;MSRB3;FOXL1,3,100.0,0.0,exp04_lung_reads-coregtor-default
0f91669e8687,TPM3,TEAD4;GATAD2A;YWHAZ;ILF2;HSF4;MTA3;RELB;RBMS1;ATF6;TFDP2;FOSL1;HIF1A;KLF15;CD59;CYCS;R3HDM2,16,88.8889,0.3285,exp04_lung_reads-coregtor-default
6c39ab1fc12d,TPM4,PDLIM5;RBMS1;ZNF319;IVD,4,50.0,0.3009,exp04_lung_reads-coregtor-default
a509a5c995a0,TPMT,AKR1A1;PSMC2;NMI;MAFK;SNRPB2;ZHX2;GTF2H3;SRBD1;PHF1;NCBP2;PKM;P4HB;MIOS;TSN;PARP1;GAR1;SUCLG1,17,100.0,0.0,exp04_lung_reads-coregtor-default
44d8db0c863d,TPP1,TRIP10;HTATIP2;PCK2;AKR1A1;CEBPA;HADHB;TEAD3;ZBTB17;ERF;EBF4;MAFB,11,64.7059,0.2134,exp04_lung_reads-coregtor-default
b11d84540264,TPP2,ZNF655;CREBZF;NR2C1;BCLAF1;ZNF12;SF3B1;ZBED5;RBAK;ZNF224;CCNT2,10,76.9231,0.4144,exp04_lung_reads-coregtor-default
2a5fbb4f6b70,TPPP3,FANK1;MORN1;FOXJ1;TP73;ZNF273,5,100.0,0.0,exp04_lung_reads-coregtor-default
3f660753637f,TPR,SMC3;EP300;PRDM4;PAXIP1;ZNF611;ZSCAN25;NFATC3;ZSCAN29;CDC5L;NUP133;CEBPZ;ZSCAN12;PIK3C3,13,86.6667,0.3294,exp04_lung_reads-coregtor-default
4ab994bbb8cd,TPRA1,C19orf25;CXXC1;NELFB;MYPOP;RNASEH2C;WDR83;GTF3C5;SIRT6;ZNF692,9,90.0,0.4065,exp04_lung_reads-coregtor-default
0bc52cd48533,TPRG1L,ASH2L;RFXANK;ZNF696;ZNF425;FIZ1;NFYC;HIRIP3;ZNF311;ZBTB45;ZNF768;SMUG1;CPTP;THAP11;ZNF561;ZSCAN20;TIGD2;ZNF212;ZNF490,18,78.2609,0.3343,exp04_lung_reads-coregtor-default
68f2001a67ce,TPRKB,MTERF1;TFCP2;ZNF75A;SMUG1;MRPL1;AGGF1;ASH2L;GTF2H3;VPS4B;TSN;ZNF287;ZFP69;TSNAX;ZNF480;ZKSCAN5;EXO5;ZNF502;FAAP24;GTF2A2;ZNF501;ZNF596;THAP1;ZNF212,23,88.4615,0.2945,exp04_lung_reads-coregtor-default
c7d4d3c8f65a,TPRN,ESRP2;FOXA2;NKX2-1;IRX1,4,100.0,0.0,exp04_lung_reads-coregtor-default
de759a9f4321,TPSAB1,MTF1;UGP2,2,3.5714,0.141,exp04_lung_reads-coregtor-default
438f89a40e86,TPSAB1,FOXP3;CREB3L2,2,3.5714,0.1239,exp04_lung_reads-coregtor-default
5b09fc488e62,TPSAB1,ZNF385D;HOXC4;MEOX1;FREM1;HOXD9;NFATC2;NFIA;BNC2;ZBTB32;RPS6KA5;NFE4;EBF2;HOXD3;MEIS3;HOXD10;PSMA6;GLI1;AHDC1;ARG1;SMAD3;HOXC6,21,37.5,0.1045,exp04_lung_reads-coregtor-default
ac02596082f6,TPSAB1,ZBTB4;MITF,2,3.5714,0.0885,exp04_lung_reads-coregtor-default
a773f0c15cec,TPSB2,ZNF519;NFKB1,2,1.8182,0.232,exp04_lung_reads-coregtor-default
9f8e458bc374,TPSB2,AVEN;NR1H3,2,1.8182,0.1855,exp04_lung_reads-coregtor-default
cbd2f8e50355,TPSB2,HSF2;ZNF787,2,1.8182,0.1607,exp04_lung_reads-coregtor-default
c86b95ba0309,TPSB2,LMX1B;ATF5,2,1.8182,0.1573,exp04_lung_reads-coregtor-default
99f8f5c0e168,TPSB2,UQCRB;NXPH3,2,1.8182,0.0889,exp04_lung_reads-coregtor-default
be6381e81baf,TPSB2,HOXD3;METTL14;HOXD9;FREM1;RPS6KA5;NFIA;ZBTB32;KLF2,8,7.2727,0.073,exp04_lung_reads-coregtor-default
4161ead2d765,TPSB2,GAR1;ZFHX3,2,1.8182,0.0557,exp04_lung_reads-coregtor-default
19ecaf42717b,TPSB2,NOC2L;GATA1,2,1.8182,0.011,exp04_lung_reads-coregtor-default
f2b28298f370,TPST1,EPAS1;SNAI2;PKM;P4HB,4,28.5714,0.1743,exp04_lung_reads-coregtor-default
8035a9673ea4,TPST1,FOXM1;MYRF,2,14.2857,0.0692,exp04_lung_reads-coregtor-default
ddcd5294004a,TPST2,TBX3;HNRNPA1;EPAS1;WRNIP1;ZNF792;TAL1,6,75.0,0.3387,exp04_lung_reads-coregtor-default
64430c0a85fd,TPST2,FHL2;NCOA3,2,25.0,0.1784,exp04_lung_reads-coregtor-default
9e4832d19589,TPT1,ZBTB42;ZNF710;UQCRB,3,75.0,0.2714,exp04_lung_reads-coregtor-default
037d64c4cbd4,TPT1-AS1,POU6F1;CLK1;ZNF506;TBX19;GOT1,5,83.3333,0.4913,exp04_lung_reads-coregtor-default
8ab230f00d1e,TPTEP1,DIDO1;ZNF836,2,11.1111,0.1599,exp04_lung_reads-coregtor-default
713fbb24807a,TPTEP1,TCF7L2;ZNF141;TBX19;ZNF540,4,22.2222,0.1423,exp04_lung_reads-coregtor-default
9dbf14b6aec7,TRA2A,ZNF248;ZNF177;TIA1;ZNF709;ZNF781;ZNF780B;ZBTB1;ZNF182;ZNF586;ZNF10;ZNF131;ZNF84;ZNF674;ZNF211;ZNF547;ZNF518A;ING3;ZNF184;ZNF493;ZNF44,20,83.3333,0.2677,exp04_lung_reads-coregtor-default
22b73dc05026,TRA2B,ZNF513;ZNF670,2,5.1282,0.1529,exp04_lung_reads-coregtor-default
aa266369f341,TRA2B,MAFF;ZNF672,2,5.1282,0.1341,exp04_lung_reads-coregtor-default
7b196f0774da,TRA2B,FOSB;HSPA5;STAT5A,3,7.6923,0.0926,exp04_lung_reads-coregtor-default
4bf892ab6695,TRA2B,ATF3;NR4A1;MYNN;ZBTB11;ZNF687;ING3;NR4A2;RBM7;NFE2L2;ZNF629;TAF7;CYCS;ZNF131;ANXA1;CLK1;RBM8A;ZNF304,17,43.5897,0.0866,exp04_lung_reads-coregtor-default
b81c9385ca61,TRA2B,HSPA1L;ZBTB2,2,5.1282,0.0709,exp04_lung_reads-coregtor-default
6ec4a99cfa0b,TRA2B,TERF1;MSX1,2,5.1282,0.0579,exp04_lung_reads-coregtor-default
07e1b61dbca8,TRABD,USF1;ARFGAP1;ILF3;ZBTB17,4,66.6667,0.297,exp04_lung_reads-coregtor-default
262d24b0faaa,TRABD2B,MEIS3;OSR1;PRRX2;ZBTB47;BNC2,5,50.0,0.2384,exp04_lung_reads-coregtor-default
3484750bf22c,TRABD2B,HOXD8;HOXB2,2,20.0,0.0242,exp04_lung_reads-coregtor-default
976be45df11a,TRAC,ZNF683;BCL11B;TCF7,3,100.0,0.0,exp04_lung_reads-coregtor-default
81069208df83,TRADD,MZF1;ZNF692;SIRT6;IRF3;FBXL19;MYPOP;ZBTB48;ZNF511;ELF1;ZNF688;E4F1;RNASEH2C;TSC22D4,13,61.9048,0.2598,exp04_lung_reads-coregtor-default
411970249ff9,TRADD,HMG20B;ZNF775,2,9.5238,0.0864,exp04_lung_reads-coregtor-default
248b8c63b203,TRAF1,ESRP1;TBX19;CLK1;STAT4;ZNF548;ZNF80;ZNF841;MAX;ZNF83;ZNF506;SP140;ZBTB17;MEF2B;PGR;TFCP2L1;GOT1;CREB3L1;ZBTB42;RORB;HOXB4;CBFA2T2;PCK2;HNF1B,23,76.6667,0.2463,exp04_lung_reads-coregtor-default
833889906617,TRAF1,NPDC1;ENO1,2,6.6667,0.1106,exp04_lung_reads-coregtor-default
98f0d72f3fc5,TRAF2,ZNF692;HINFP;IRF7;CNOT3;MAX;TRIM69;TCF3;TFCP2L1;ZNF227;NFKB2;SPR;BANP;ZNF511;ZNF341,14,77.7778,0.3237,exp04_lung_reads-coregtor-default
b1f31449d26f,TRAF3,RUNX1;RELB;HIF3A;NFKB2;MSC,5,83.3333,0.6483,exp04_lung_reads-coregtor-default
c0925fa5a068,TRAF3IP1,TP73;FOXJ1;ZNF214;SOX2;HNF4G;TIGD4;MORN1,7,70.0,0.3955,exp04_lung_reads-coregtor-default
3c83e602b1cd,TRAF3IP2,RELB;ETS2;CTBP1;ZBTB8A;STAT3;RXRA;HIF1A;STAT5A;MXD4;ZNF585A,10,40.0,0.2679,exp04_lung_reads-coregtor-default
7aefab85f18e,TRAF3IP3,TBX21;IKZF1;BCL11B;SP110;KLRG1;ZNF107;AGAP2;ZNF683;ZNF276,9,69.2308,0.2115,exp04_lung_reads-coregtor-default
82313151ec3b,TRAF5,ZNF506;ZNF841;ZBTB25;ZBTB42;MTF2;TBX19;FOXA2;ZNF80,8,66.6667,0.3527,exp04_lung_reads-coregtor-default
a27608fe425e,TRAF6,RNF114;FUBP1;ZBTB45;HMBOX1;ZBTB42;ZBTB10;ZNF287;EXO5;GTF2F1;ELK4;APEX1;ASH2L;GOT1;CLK1;PHF8;MTF2,16,84.2105,0.2072,exp04_lung_reads-coregtor-default
3c60091358f4,TRAF7,DNMT1;P4HB;TRIM28;DAZAP1;NME1;PKM;POLD2;AVEN;ZBTB47,9,90.0,0.3352,exp04_lung_reads-coregtor-default
6c2ce397d9af,TRAFD1,UBTF;ZBTB5;NFYC;PRDM11;HIRIP3;ELF4;TFCP2;ETV7;RELB;NONO,10,71.4286,0.2684,exp04_lung_reads-coregtor-default
51c066785323,TRAK1,NCALD;ZNF622;SND1;ZBTB10;KLF12;MAP4K2;PRKAA2;RFX3;MTHFD1;ZBTB4;PHF2;HEY2;HHAT,13,41.9355,0.1784,exp04_lung_reads-coregtor-default
3cc579993145,TRAK2,ZNF22;PRDM11;ZNF420;ZFP28;ZNF17;ZHX1;ZFP1;ZNF510;ZNF790;NCOR1;ZNF366;ZNF181;ZNF570;SMAD4;ZNF677;ZNF585A;NFYB;ZNF616;ZNF180;MXI1;ZNF41;ZNF527;ZNF568,23,79.3103,0.2665,exp04_lung_reads-coregtor-default
d01bca2962ba,TRAK2,ZNF644;ZNF626,2,6.8966,0.0593,exp04_lung_reads-coregtor-default
3e91e9eb2289,TRAM1,TMEM33;CANX;RAB2A,3,100.0,0.0,exp04_lung_reads-coregtor-default
07c9ea451a65,TRAM2,ZHX3;LHX6,2,5.2632,0.1878,exp04_lung_reads-coregtor-default
3371eb5906a1,TRAM2,ZBTB47;NR2F1;ZNF286A;AVEN;MEIS3;ZNF35;ZNF146;EZR;SRRM3;NME1;ZNF343;ZFP69B;PDCD11,13,34.2105,0.0607,exp04_lung_reads-coregtor-default
812c0abf04c3,TRANK1,ZNF135;PSMA6;ZNF506;PRDM6;CBFA2T2;ZNF528;HOXB3;ZNF471;ZNF793;HP1BP3;ZBTB25;ZNF808;KLF12,13,81.25,0.264,exp04_lung_reads-coregtor-default
7320462d2c12,TRANK1,ZNF227;ZFP90;ZNF548,3,18.75,0.1174,exp04_lung_reads-coregtor-default
5bfd12fd3a9a,TRAP1,NOC2L;LAS1L;PDCD11;SSRP1;POLR3A;POLD2;RBM42,7,58.3333,0.2575,exp04_lung_reads-coregtor-default
a8ea0ced5ec5,TRAPPC1,RFXANK;SMUG1;AKR1A1;ETFB;SPR;ZBTB45;MLX;ASH2L;FIZ1;OTUD4;ZBTB10;GPAM;RPP25;SUCLG1;ZNF213,15,88.2353,0.4433,exp04_lung_reads-coregtor-default
d51505fa609f,TRAPPC10,RPL35;PEG3;GTF2I;PPARD;RPL6;UQCRB;POLR2A;ZNF630;STAT5B;GTPBP1;HOXB6;HOXB2;HMGXB3;NR2C2,14,58.3333,0.2521,exp04_lung_reads-coregtor-default
f97e2a1091ac,TRAPPC10,ZBED6;HOXA4,2,8.3333,0.1585,exp04_lung_reads-coregtor-default
b5f287fe00d4,TRAPPC10,CIC;RREB1;LUZP1,3,12.5,0.1104,exp04_lung_reads-coregtor-default
5bb5e0bfbf32,TRAPPC11,NUP133;AGGF1;ZNF619;ZBTB14;VPS4B;GPAM;GTF2H3;ZNF490;ZNF311;MTERF1;TIGD2;ZNF287;HOMEZ;ZFP69;FAAP24;ASH2L;TFCP2,17,100.0,0.0,exp04_lung_reads-coregtor-default
96f80ec88e68,TRAPPC12,ZBTB45;ASH2L;NFYC;ZNF696;ZNF784;ZNF287;RFXANK;ZNF213,8,88.8889,0.4416,exp04_lung_reads-coregtor-default
295770807d7f,TRAPPC13,AGGF1;VPS4B;TSN;GTF2H3;GPAM;ZNF287,6,85.7143,0.4338,exp04_lung_reads-coregtor-default
8a781f6ad4a5,TRAPPC14,ARFGAP1;ZNF513;ZNF276,3,75.0,0.4512,exp04_lung_reads-coregtor-default
ceec3a6ea5bc,TRAPPC2,ZFP14;ZNF224;ZNF836;ZNF512;RXRB;ZBTB25;ZNF506,7,53.8462,0.3857,exp04_lung_reads-coregtor-default
d2ede9d65131,TRAPPC2L,SMUG1;ZNF213;ZNF524;ZBTB45;RFXANK;FAAP24;ZNF205;NMRAL1,8,61.5385,0.3909,exp04_lung_reads-coregtor-default
dfbee888193b,TRAPPC2L,ZNF784;NFYC,2,15.3846,0.1088,exp04_lung_reads-coregtor-default
a216af9f48ec,TRAPPC3,MLX;ZNF7,2,6.8966,0.1616,exp04_lung_reads-coregtor-default
5a962192991d,TRAPPC3,SMUG1;ZNF768;ZNF696;FIZ1;ZNF691;ZNF576;ZNF2;VPS72;C19orf25;ZNF174;RPP25;MTERF1;ZSWIM1;ZSCAN32;CPTP;ZNF74;ZNF485;SNAPC5,18,62.069,0.109,exp04_lung_reads-coregtor-default
512f8b5e2307,TRAPPC4,SNRPB2;PSMC2;SUCLG1;APEX2;GAR1;RFXANK;TSN;FIZ1;MRPL2;ZBTB20;MLX;KMT2A;MAGOH,13,50.0,0.2834,exp04_lung_reads-coregtor-default
f4dd3d672dca,TRAPPC4,ZNF483;C19orf25,2,7.6923,0.1992,exp04_lung_reads-coregtor-default
9ec2f028332c,TRAPPC4,ZNF239;TIMM44;MIOS,3,11.5385,0.0676,exp04_lung_reads-coregtor-default
a0cd65825d88,TRAPPC5,SCAND1;ZNF787;STUB1;NR2F6;ZNF771;ZNF579;RORA,7,77.7778,0.3439,exp04_lung_reads-coregtor-default
62d360d6bf5b,TRAPPC6A,NMRAL1;ETFB;ZBTB22;ZNF554;ZNF784;TFE3;ZNF362;HIF1A,8,53.3333,0.2739,exp04_lung_reads-coregtor-default
5d4c2cd5fa49,TRAPPC8,VPS4B;NUP133;AGGF1;SMC3;ZNF619;TIGD2;ZFP3,7,53.8462,0.3585,exp04_lung_reads-coregtor-default
1ce251f44dd1,TRAPPC9,ZNF687;PRDM16;ZBTB22;ZNF410;ZNF497;NFKB1;ZNF552;GTF3C2;ZNF726;MSI2;MNT;MSX1;FANK1,13,18.0556,0.1083,exp04_lung_reads-coregtor-default
0f75d6b28c0c,TRAPPC9,ZNF226;ASAP3;ZNF700,3,4.1667,0.0647,exp04_lung_reads-coregtor-default
d443940d1e79,TRAPPC9,ZNF334;CYB5R1,2,2.7778,0.0286,exp04_lung_reads-coregtor-default
926699c75b58,TRBC2,TCF7;TBX21;SP140;BCL11B,4,80.0,0.8199,exp04_lung_reads-coregtor-default
647ef4cc681f,TREM1,GPD1;SPATS2;HOXB3;RARG;ZNF607;TCF3;SPI1;ZNF286A;NFIB;ZNF793;NR2F1,11,68.75,0.174,exp04_lung_reads-coregtor-default
5a59e6450573,TRERF1,ZNF793;ZFP90;TET1;RARG;ZNF519;KDM2B;ZNF546;ZNF846;ZNF709;ZFP14;ZNF382,11,50.0,0.2715,exp04_lung_reads-coregtor-default
522011742476,TRIAP1,MTERF1;MRPL1;SNRPB2;RBBP5;TSN;RIOK2;EXO5;GTF2H3,8,88.8889,0.3134,exp04_lung_reads-coregtor-default
ec74c3318db7,TRIM11,SIRT6;MYPOP;WDR83;CXXC1;E4F1;ZNF768;ZNF316;ZNF282;ZNF646;CPSF4;GTF3C5;ZNF384;MAZ;SNAPC4;TIGD5;ZNF444;C19orf25;NELFB,18,75.0,0.2514,exp04_lung_reads-coregtor-default
7ad50262134a,TRIM13,ZNF224;ZNF326;ZNF12;ZNF652;ZNF606;ZNF675;ZFP14;ZBTB33;ZNF302;HSF2,10,71.4286,0.1789,exp04_lung_reads-coregtor-default
a8860be2b16d,TRIM14,IRF5;SNAI3;IRF9;ZNF589;DNMT3A;TFEC;IKZF1;RFX5;STAT2;SP140,10,90.9091,0.4422,exp04_lung_reads-coregtor-default
bd543958a357,TRIM16,MSX1;TAF7;CLK1;RAN;ZNF165;NUCB1;ADNP2;HSPA1L;ZNF445;ETV3;GATAD1;ZNF169;ARG2;ANXA1;ZNF76;ZNF700;KLF5;RXRB;ZFP14;PHF12;SOX4,21,37.5,0.128,exp04_lung_reads-coregtor-default
08ef0a82e7c8,TRIM16,ZNF629;MAFF;TCF15,3,5.3571,0.0733,exp04_lung_reads-coregtor-default
892d6c282e27,TRIM16,YWHAE;TIGD3,2,3.5714,0.0686,exp04_lung_reads-coregtor-default
d93637e35666,TRIM16,ZNF670;ESRP2,2,3.5714,0.0545,exp04_lung_reads-coregtor-default
1e7c6fd9d877,TRIM2,ZNF214;FOXP2;HNF4G;ZNF273;BARX2;SIX1;ESRRG;SOX2;CPEB1;TFAP2A;RFX3;MYB;ZNF440;ZFHX2;RFX7;ZNF157;TP73;ZNF19,18,90.0,0.2326,exp04_lung_reads-coregtor-default
d83c5ad1fc26,TRIM22,IRF9;IKZF1;STAT1;SP140;SP110,5,55.5556,0.4921,exp04_lung_reads-coregtor-default
310db84e305c,TRIM23,ZNF737;TIA1;ZNF253;ZNF776;ZNF616;ZBTB41;ZKSCAN3;ZNF681;ZNF626;ZXDA;ZNF585A;ZSCAN26;ZNF225;ZNF816;ZNF510,15,75.0,0.3326,exp04_lung_reads-coregtor-default
fdcb41326a05,TRIM23,ZNF197;ZNF623,2,10.0,0.1192,exp04_lung_reads-coregtor-default
f9d222bc0e9f,TRIM24,ASH2L;ZNF425;VPS4B;ZSCAN25;ZXDC;ZKSCAN2;NFYC;PAXIP1;GPAM;EXO5;TSN;THAP11;PATZ1;IRX2;ZNF311;ZNF75A;ZNF212,17,73.913,0.2971,exp04_lung_reads-coregtor-default
4c60979b2f1a,TRIM25,STAT5A;ZNF143,2,4.878,0.2522,exp04_lung_reads-coregtor-default
92368b90af54,TRIM25,PKNOX1;ZNF267;MXD1;ETV5;BCL6;MBTPS2;OLIG1;TAF7;ZBTB22;STAT6;MAFG;ZNF24;ZBTB34;ZNF121;PHF21A;NFE2;OLIG2;KDM2A;DUSP22;MSX1;ZNF449;MAX;NHLH1;MCTP2;ARID3A;BANP;KDM4D;CTNNB1;RNF114,29,70.7317,0.2364,exp04_lung_reads-coregtor-default
4c195a890172,TRIM25,SOD1;HMBOX1;IRF7,3,7.3171,0.0909,exp04_lung_reads-coregtor-default
a289c5ce3605,TRIM25,POLR2A;GPANK1,2,4.878,0.0349,exp04_lung_reads-coregtor-default
