,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
35,991f69efee97,PRKACA,GTF2F1;CTBP1;LDB1;MEF2D;RXRB;TERF2;HDAC3;USF1;NFYC;MEF2C;HIVEP2;FOXG1;SATB2;UBP1;TBL1XR1;FOXJ3;HLF;ESRRA;SSRP1;RBFOX2;THAP11;NEUROD2;STAT6;SND1,24,0.0,exp03_cortex-ba9-coregtor-r1,0.49879,0.50604,0.49698,6.29149,7.79234,6.56049,0.52989,1.58882,0.46431,0.04167,0.02128,0.01429
36,1cad3da6f6fc,RHOA,NKX6-2;ZNF24;YBX1;SMARCA5;NFE2L2;ID1;MXI1;RBPJ;ABL1;DDIT3;OLIG2;MYRF;SOX10;HDAC1;ZBTB17;HSF4;HMGB1;MAFK;RELA;CXXC1;STAT2;ZNF189;SFPQ;SF1;ZGPAT;RFXANK;KLF13;ZEB2;NFYB;BHLHE41;SREBF1;SOX8;ERF;TFCP2;IRF9;SOX2,36,0.0,exp03_cortex-ba9-coregtor-r1,0.49804,0.52275,0.50164,9.12326,11.70392,7.58524,0.51574,1.61873,0.45151,0.05556,0.09524,0.03636
37,118015e720ab,SMARCA4,CTBP1;GTF2F1;SND1;APEX1;POU6F1;HIVEP2;MEF2D;TERF2;UBP1;HDAC3;SSRP1;USF1;ZSCAN18;HCFC1;MTA3;UBTF;NFE2L1;MAFG;YY1;DRAP1;PBX2;MBD1;NFYC;ZBTB4,24,0.0,exp03_cortex-ba9-coregtor-r1,0.51691,0.48973,0.52234,11.16181,10.29031,9.24887,0.49328,1.49254,0.42842,0.0,0.0,0.0
38,255bcd499a18,SOD2,ZNF316;ZBED1;ZGPAT;SIRT6;MLX;ENO1;TFE3;KDM2A;CEBPG;SKI;PPARD;ATF4;SOX9;NFE2L2;STAT3;HMGA1;ID1;MEIS3;UBTF;HES6;XBP1;DDIT3;EPAS1;SF1;SCRT1;EWSR1;SSRP1;CEBPD;YBX1;SRF;HIF1A;NEUROD2;SND1;RFXANK;E2F4;RELA;LMO2;STAT5B;HMGB2;BCLAF1;HDAC1;CEBPB;DEAF1;HSF1;ARID5A;APEX1;CTNNB1;PRDM4;SOX2;NONO,50,0.3018,exp03_cortex-ba9-coregtor-r1,0.52776,0.53109,0.53891,12.11852,15.59084,12.61724,0.48233,1.64436,0.39426,0.18,0.225,0.11111
39,ec80a0ac52cd,SPARC,POU3F3;CTBP1;ZEB2,3,0.2787,exp03_cortex-ba9-coregtor-r1,0.61111,0.66667,0.66667,5.72229,13.63814,12.10044,0.45906,1.6472,0.36787,0.0,0.0,0.0
40,d504472c147d,SQSTM1,ID2;STAT3;CEBPD;RELA;XBP1;MLX;HMGB2;CEBPG;BCLAF1;KDM2A;NONO;EWSR1;ENO1;IRF9;STAT5B;FOXO3;UBTF;ATF4;SMARCA5;DDIT3;MBD1;CEBPB;HDAC1;CUX2;FOXJ3;LMO2;TRIM28;HSF1;DEAF1;E2F4;NCOA1;NFE2L2;SKI;SF1;TFE3;YBX1;NCOR1;TFCP2;ATF6B;STAT2;YY1;ARID5A;SSRP1;STAT1;CTNNB1;SND1,46,0.3933,exp03_cortex-ba9-coregtor-r1,0.54686,0.57053,0.55942,16.52016,20.34627,16.38321,0.49322,1.69933,0.39749,0.06522,0.15,0.04762
41,0413c730e024,STMN1,RXRB;ING4;GTF3A;JAZF1;THAP11;TBPL1;ZNF32;NFYC;MEF2C;ZSCAN18;TERF2;HLF;USF1;MEIS3,14,0.4311,exp03_cortex-ba9-coregtor-r1,0.42857,0.41484,0.43223,2.05376,2.26301,1.40091,0.48948,1.37087,0.45486,0.0,0.0,0.0
42,8135958acb11,SUMO1,JAZF1;GTF3A;THAP11;TBPL1;TERF2;MEF2C;TBL1XR1;FOXG1;SATB2;PRDM4;YY1;NFYC;UBP1;ZNF32;HLF;MBD1;HSF2;MTA3;ING4,19,0.0,exp03_cortex-ba9-coregtor-r1,0.46394,0.45468,0.46784,5.47611,5.07352,4.08285,0.54166,1.52097,0.49681,0.05263,0.04167,0.02381
43,a1eb7be90c56,TAGLN,NKX6-2;NR2F6,2,0.4143,exp03_cortex-ba9-coregtor-r1,0.25,0.5,0.25,0.0,1.06733,0.0,0.79642,2.33245,0.76838,0.0,0.0,0.0
44,dbf0606b51f5,TIMP1,HSF1;E2F4,2,0.5406,exp03_cortex-ba9-coregtor-r1,0.5,0.5,0.5,1.89546,7.85403,20.01982,0.56333,1.71713,0.5008,0.0,0.0,0.0
45,98af8703530e,TIMP3,SOX2;SOX9;ID1;NFE2L2;EPAS1;HMGB2;NR4A1;ID4;LMO2;ERF;KLF15;HDAC1;HIF1A;HEY1;CEBPD;STAT3,16,0.0,exp03_cortex-ba9-coregtor-r1,0.5625,0.64722,0.5625,12.36384,34.91064,10.38569,0.52095,1.87921,0.41226,0.0625,0.04545,0.02703
46,92b1b6ad304a,TKT,ZSCAN18;SSRP1;ATF6B;EWSR1;NONO;MAX;UBTF;HSF1;SF1;SND1;MBD1;TRIM28;CEBPG;APEX1;HSF2;E2F4;MLX;TERF2;SRF;TFE3;USF1;IRF3;ENO1;STAT2;KDM2A;CTBP1;GTF2F1;NFYC;NFE2L1;STAT5B;CEBPB;PHF1;FOXO3,33,0.3928,exp03_cortex-ba9-coregtor-r1,0.53314,0.5202,0.55051,13.10456,10.78028,13.5902,0.50062,1.58142,0.42295,0.09091,0.10714,0.05172
47,ec068eac8555,TXN,THAP11;DRAP1;TERF2;CREB3;DMAP1;ZNF32;RFXANK;ZSCAN18;HMGB2;HDAC3;PRDM4;NFE2L2;GTF3A;HSF1;FOXJ3;APEX1;HDAC1;USF1;TBPL1;YY1;NFYC;KDM2A;STAT3;SF1;HES6;DDIT3;UBTF;EPAS1;ATF4;GTF2F1;XBP1;TFCP2;EWSR1;DEAF1;STAT1;NEUROD2;ZBED1;CTNNB1;SOX9;RELA,40,0.0,exp03_cortex-ba9-coregtor-r1,0.5203,0.52318,0.52906,9.24234,13.65706,8.6318,0.46513,1.58204,0.38615,0.05,0.1,0.03448
48,2928f03adb2b,VEGFA,SKI;UBP1;ATF2;JAZF1;FOXO3;STAT5B;TBPL1;MLX;NR1D2;LRRFIP1;ID1;ZBTB4;CTCF;TFE3;MAX;PBX2;CIC;SSRP1;ID2;HMGA1;ATF4;IRF9;BHLHE41;CTNNB1;NCOR1;RELA;FEZF2;ZBED1;CEBPG;YY1;STAT3;ENO1;HLF;KLF13;FOXJ3;NONO;NFE2L2;CEBPB;MXD4;TERF2;ING4;NFIL3;XBP1;RXRB;ZBTB16;TBL1XR1;FOSL2;SRF;BCL6;EGR3,50,0.2808,exp03_cortex-ba9-coregtor-r1,0.50912,0.53401,0.51109,10.06912,13.0085,7.62943,0.51558,1.68222,0.4422,0.28,0.09859,0.07865
49,df3a2503098a,VIM,HDAC1;HSF1;ZBED1;NONO;ID1;RFXANK;EWSR1;HIF1A;LMO2;YBX1;TRIM28;DDIT3;SSRP1;STAT3;SKI;SCRT1;ENO1;SOX10;SF1;HMGB2;APEX1;STAT2;EPAS1;CEBPD;STAT1;XBP1;SND1;ATF4;TFCP2;CTNNB1;MEIS3;CREBZF;IRF9;NFE2L2;TFE3;NEUROD2;MLX;SOX2;SIRT6;ZGPAT;BCLAF1;RELA;SFPQ;CREB3;E4F1;E2F4,46,0.1886,exp03_cortex-ba9-coregtor-r1,0.54525,0.54895,0.54976,14.37858,16.87566,14.61692,0.4988,1.64534,0.41427,0.13043,0.12,0.06667
