cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
571d7fddd953,ABCD1,GTPBP6;ZNF282;ZNF598;RFX1;ZBTB7B;ZNF628;NELFA;CPTP;TRIM28;ZNF205;SCAND1;HSF1;TSC22D4;CIC;ZNF408;KLF16;ZBTB45;ZNF213;NELFB;ZNF574;STK40;ZNF777;ZNF768;ZNF319,24,40.678,0.1552,exp04_luad-coregtor-default
d227487cd8d5,ABCD1,ELF2;ZNF627,2,3.3898,0.1072,exp04_luad-coregtor-default
981d79eb797f,ABCD1,E2F4;JUNB,2,3.3898,0.084,exp04_luad-coregtor-default
b077c63f3295,ABCD1,ZNF296;GLIS2;CNOT3,3,5.0847,0.0391,exp04_luad-coregtor-default
a2389d8ed4e8,ABCD3,PHTF1;ZNF628,2,9.5238,0.2232,exp04_luad-coregtor-default
49c1de7e3623,ABCD3,DR1;THRB;ZNF816;ZNF644;AHR;DDX20;HBP1;CAT;NR3C2;ZNF552;THAP5;GTF2I,12,57.1429,0.1441,exp04_luad-coregtor-default
43fce4bea2fb,ABCD4,ZNF266;IRF9;ZBTB48;ZKSCAN7;ZNF410;RXRB;PBX4;ZNF333;SNRNP70;MAX;ZSCAN26;ZNF18;ZNF224;ZNF211,14,35.0,0.1451,exp04_luad-coregtor-default
edac86a44742,ABCD4,ZBTB49;DMAP1,2,5.0,0.1157,exp04_luad-coregtor-default
527b3ee5571d,ABCD4,ZNF763;ZNF700,2,5.0,0.0838,exp04_luad-coregtor-default
43d6dd7c22a3,ABCE1,RFC3;TFAM;BRCA1;DTL;TAF1A;DHX36;UBE2K;POLR3G;HMGXB4;MELK;TIMM8A;MTHFD1;GABPB1;RAN;PUM3;MRPL1;GTF2H3;HNRNPC;TFEB;NFXL1;ZNF367,21,77.7778,0.2657,exp04_luad-coregtor-default
9f12f7be85e3,ABCF1,UBTF;POLR2A;ATF6B;SRF;ZNF282;NFE2L1;HCFC1;ZBTB12;SP2;ZNF777;CNOT3;SSRP1;ZNF574;PBX2;WRNIP1;SF1;HNRNPUL1;E2F3;CIC;XRCC1;ZNF598;CENPB;RFX1;FOXK2;ZNF768;ZNF628;HMGA1;SREBF2;FOXP4;RELA,30,71.4286,0.2456,exp04_luad-coregtor-default
00e1a28f21f6,ABCF1,GTF2F1;TIMELESS,2,4.7619,0.0583,exp04_luad-coregtor-default
998aa62af3c4,ABCF1,ZNF316;NOC2L,2,4.7619,0.0372,exp04_luad-coregtor-default
0565153753f3,ABCF3,ZNF768;ZNF777;FBXL19;GMEB2;NCBP2;NOC2L;CENPB;ZNF282;SRF;MYBL2;ZNF574;RBM42;SNRNP70;CIC;TRIM28;UBTF;NELFB;ZNF408;ZNF598;HMG20B;TCF3;TAF6;NUCB1;HSF1;GTF2F1;MAGEF1,26,86.6667,0.3119,exp04_luad-coregtor-default
10815dffda2a,ABCF3,SIX5;TSC22D4;ZNF628,3,10.0,0.1774,exp04_luad-coregtor-default
d7c8c3befac5,ABCG1,FLI1;ZEB2;TCF21;GPD1;EPAS1;LMO2;RORA;FOXF1;CAT;FEZ1;NME1;JAZF1;SPI1;ARNT2;TCEAL2,15,40.5405,0.1475,exp04_luad-coregtor-default
fb1a1dd04e18,ABHD10,YEATS4;MYNN;ZNF639;RUVBL1;GTF2H3;ILF2;RAN,7,22.5806,0.21,exp04_luad-coregtor-default
de053ecded52,ABHD10,RFX1;DDIT3,2,6.4516,0.0593,exp04_luad-coregtor-default
3e3d64b30bbf,ABHD11,NMRAL1;TRAF4;CPSF4;ETV4;ZEB2;RFC2;KIF22;GTF2IRD1;NR2F6;POLD2,10,76.9231,0.3083,exp04_luad-coregtor-default
5d2c019c5e3d,ABHD12,NUCB1;ZNF296;CPTP,3,4.2857,0.1001,exp04_luad-coregtor-default
d8829ef7e5d1,ABHD12,IRF3;CHD1,2,2.8571,0.0931,exp04_luad-coregtor-default
5f007e15dd90,ABHD12,ZBTB41;HSF1;OTUD4,3,4.2857,0.0756,exp04_luad-coregtor-default
0f36d1a6291f,ABHD12,PEG3;PGR,2,2.8571,0.0675,exp04_luad-coregtor-default
a816933f6925,ABHD12,ZNF581;ZNF267;GTF3C5,3,4.2857,0.0669,exp04_luad-coregtor-default
